"id","questions","answers","comments","reviews","class","class2"
"46,054",1,0,0,0,ordinary,ordinary
"48,256",0,0,1,0,ordinary,ordinary
"49,462",0,1,0,0,ordinary,ordinary
"55,226",1,1,1,0,ordinary,ordinary
"45,572",1,0,0,0,ordinary,ordinary
"45,127",1,0,0,0,ordinary,ordinary
"52,685",0,1,0,0,ordinary,ordinary
"43,302",1,0,0,0,ordinary,ordinary
"30,434",1,0,0,0,ordinary,ordinary
"46,017",1,0,0,0,ordinary,ordinary
"38,744",1,0,0,0,ordinary,ordinary
"43,272",1,0,2,0,ordinary,ordinary
"54,851",1,0,0,0,ordinary,ordinary
"54,578",0,1,0,0,ordinary,ordinary
"47,882",0,1,0,0,ordinary,ordinary
"54,166",1,0,1,0,ordinary,ordinary
"54,566",1,0,0,0,ordinary,ordinary
"43,269",0,1,1,0,ordinary,ordinary
"39,406",0,2,6,1,ordinary,ordinary
"36,961",0,1,0,0,ordinary,ordinary
"44,903",1,0,0,0,ordinary,ordinary
"30,881",0,1,0,0,ordinary,ordinary
"54,828",0,1,0,0,ordinary,ordinary
"44,778",0,1,0,0,ordinary,ordinary
"31,249",0,1,0,0,ordinary,ordinary
"54,573",1,0,1,1,ordinary,ordinary
"45,706",1,0,0,0,ordinary,ordinary
"35,558",1,0,0,0,ordinary,ordinary
"47,588",1,0,0,1,ordinary,ordinary
"50,249",0,0,1,0,ordinary,ordinary
"42,798",2,0,0,0,ordinary,ordinary
"43,682",0,1,0,1,ordinary,ordinary
"41,698",1,0,0,0,ordinary,ordinary
"47,850",0,1,0,0,ordinary,ordinary
"35,563",1,0,0,0,ordinary,ordinary
"46,974",1,0,0,0,ordinary,ordinary
"49,081",1,0,0,0,ordinary,ordinary
"42,993",1,0,2,0,ordinary,ordinary
"39,554",1,0,0,0,ordinary,ordinary
"54,593",1,0,0,0,ordinary,ordinary
"42,973",0,1,1,0,ordinary,ordinary
"39,251",1,0,0,0,ordinary,ordinary
"48,765",0,1,0,0,ordinary,ordinary
"40,772",0,1,0,0,ordinary,ordinary
"45,769",1,0,0,0,ordinary,ordinary
"54,746",0,1,0,0,ordinary,ordinary
"54,234",1,0,2,1,ordinary,ordinary
"48,025",1,0,1,0,ordinary,ordinary
"45,418",1,0,0,0,ordinary,ordinary
"49,509",0,1,0,0,ordinary,ordinary
"38,797",1,0,0,0,ordinary,ordinary
"48,692",1,0,0,0,ordinary,ordinary
"55,198",1,0,0,0,ordinary,ordinary
"48,782",1,0,6,0,ordinary,ordinary
"44,579",1,0,0,0,ordinary,ordinary
"39,593",0,1,0,0,ordinary,ordinary
"35,427",0,1,0,0,ordinary,ordinary
"42,966",1,0,0,0,ordinary,ordinary
"55,388",1,0,0,0,ordinary,ordinary
"38,303",1,0,0,0,ordinary,ordinary
"39,844",1,0,0,0,ordinary,ordinary
"50,113",1,0,0,0,ordinary,ordinary
"42,747",1,0,0,0,ordinary,ordinary
"55,399",0,1,0,0,ordinary,ordinary
"47,206",0,1,0,0,ordinary,ordinary
"39,254",0,0,1,0,ordinary,ordinary
"48,830",1,0,0,0,ordinary,ordinary
"55,397",0,1,0,0,ordinary,ordinary
"46,008",1,0,1,0,ordinary,ordinary
"41,470",0,1,0,0,ordinary,ordinary
"49,878",1,0,3,0,ordinary,ordinary
"55,393",0,1,0,0,ordinary,ordinary
"52,640",1,0,1,0,ordinary,ordinary
"45,296",0,1,0,0,ordinary,ordinary
"34,623",1,0,0,0,ordinary,ordinary
"32,488",0,1,0,0,ordinary,ordinary
"49,327",0,1,0,0,ordinary,ordinary
"40,826",0,1,0,0,ordinary,ordinary
"54,236",1,0,1,0,ordinary,ordinary
"40,771",1,0,1,0,ordinary,ordinary
"29,965",0,1,0,1,ordinary,ordinary
"44,160",1,0,1,0,ordinary,ordinary
"38,982",0,1,0,0,ordinary,ordinary
"34,592",0,1,0,1,ordinary,ordinary
"39,948",0,1,0,0,ordinary,ordinary
"56,263",1,0,0,0,ordinary,ordinary
"50,262",1,0,0,0,ordinary,ordinary
"56,286",1,0,0,0,ordinary,ordinary
"44,849",1,0,0,0,ordinary,ordinary
"48,033",0,0,1,0,ordinary,ordinary
"34,593",1,0,1,0,ordinary,ordinary
"50,064",1,0,0,0,ordinary,ordinary
"50,050",1,0,1,0,ordinary,ordinary
"50,466",1,0,1,0,ordinary,ordinary
"44,433",1,0,0,0,ordinary,ordinary
"53,994",0,1,0,0,ordinary,ordinary
"45,692",0,1,0,0,ordinary,ordinary
"49,526",0,1,0,0,ordinary,ordinary
"54,092",1,0,0,0,ordinary,ordinary
"49,668",2,0,1,0,ordinary,ordinary
"49,614",1,0,0,0,ordinary,ordinary
"31,937",1,0,1,0,ordinary,ordinary
"49,638",1,0,0,0,ordinary,ordinary
"41,082",1,0,0,0,ordinary,ordinary
"32,910",1,0,0,1,ordinary,ordinary
"37,142",1,0,0,0,ordinary,ordinary
"49,932",1,0,0,0,ordinary,ordinary
"35,173",1,0,0,0,ordinary,ordinary
"49,733",1,0,1,0,ordinary,ordinary
"43,202",17,2,43,10,ordinary,ordinary
"41,953",0,1,0,0,ordinary,ordinary
"41,276",1,0,0,0,ordinary,ordinary
"41,576",1,0,0,0,ordinary,ordinary
"50,063",1,0,4,1,ordinary,ordinary
"41,273",1,0,0,0,ordinary,ordinary
"50,896",1,0,0,0,ordinary,ordinary
"45,344",1,0,0,0,ordinary,ordinary
"43,293",0,0,1,0,ordinary,ordinary
"48,304",1,0,0,0,ordinary,ordinary
"56,246",1,0,0,0,ordinary,ordinary
"42,754",1,0,0,1,ordinary,ordinary
"41,076",1,0,2,0,ordinary,ordinary
"50,062",1,0,1,1,ordinary,ordinary
"50,384",0,0,1,0,ordinary,ordinary
"46,197",1,0,2,0,ordinary,ordinary
"38,685",1,0,2,0,ordinary,ordinary
"46,989",1,0,0,0,ordinary,ordinary
"50,125",1,0,0,0,ordinary,ordinary
"41,832",0,1,0,0,ordinary,ordinary
"40,097",0,1,0,0,ordinary,ordinary
"39,530",1,0,9,1,ordinary,ordinary
"47,412",0,1,0,0,ordinary,ordinary
"49,885",0,1,0,0,ordinary,ordinary
"43,297",0,1,0,0,ordinary,ordinary
"39,529",1,0,0,1,ordinary,ordinary
"39,587",0,1,0,0,ordinary,ordinary
"41,574",0,1,0,0,ordinary,ordinary
"41,120",0,1,0,0,ordinary,ordinary
"42,054",0,1,0,0,ordinary,ordinary
"53,840",1,0,1,0,ordinary,ordinary
"50,496",1,0,0,0,ordinary,ordinary
"40,686",1,0,0,0,ordinary,ordinary
"44,921",1,0,0,0,ordinary,ordinary
"49,745",1,0,0,0,ordinary,ordinary
"32,095",1,0,0,0,ordinary,ordinary
"42,017",0,1,0,0,ordinary,ordinary
"50,155",1,0,0,0,ordinary,ordinary
"50,805",1,0,1,0,ordinary,ordinary
"48,145",1,0,0,0,ordinary,ordinary
"44,233",0,1,0,0,ordinary,ordinary
"47,753",1,0,0,0,ordinary,ordinary
"33,016",1,0,0,0,ordinary,ordinary
"43,358",1,0,0,1,ordinary,ordinary
"56,227",1,0,0,0,ordinary,ordinary
"56,225",1,0,0,0,ordinary,ordinary
"43,417",0,1,0,0,ordinary,ordinary
"41,966",0,1,0,0,ordinary,ordinary
"50,846",1,0,0,0,ordinary,ordinary
"45,716",1,0,0,0,ordinary,ordinary
"32,987",0,1,0,0,ordinary,ordinary
"37,716",0,1,0,0,ordinary,ordinary
"46,289",2,0,2,0,ordinary,ordinary
"49,612",0,1,0,0,ordinary,ordinary
"56,222",1,0,0,0,ordinary,ordinary
"44,133",0,1,0,0,ordinary,ordinary
"50,796",0,1,0,0,ordinary,ordinary
"54,397",1,0,1,0,ordinary,ordinary
"53,870",0,2,0,1,ordinary,ordinary
"50,219",0,1,0,0,ordinary,ordinary
"54,933",0,1,0,0,ordinary,ordinary
"56,230",1,0,0,0,ordinary,ordinary
"44,552",1,0,0,0,ordinary,ordinary
"39,636",0,1,0,0,ordinary,ordinary
"30,243",1,0,0,0,ordinary,ordinary
"44,114",1,0,0,0,ordinary,ordinary
"39,339",0,1,0,0,ordinary,ordinary
"50,841",1,0,0,0,ordinary,ordinary
"46,903",0,1,0,0,ordinary,ordinary
"39,521",1,0,0,0,ordinary,ordinary
"50,370",0,1,0,0,ordinary,ordinary
"53,659",1,0,0,0,ordinary,ordinary
"39,358",1,0,0,0,ordinary,ordinary
"44,658",1,1,0,1,ordinary,ordinary
"50,900",0,1,0,0,ordinary,ordinary
"38,213",0,1,0,0,ordinary,ordinary
"48,567",1,0,0,0,ordinary,ordinary
"36,826",1,0,0,0,ordinary,ordinary
"39,551",0,1,0,0,ordinary,ordinary
"39,908",0,1,0,0,ordinary,ordinary
"40,618",1,0,2,0,ordinary,ordinary
"46,193",0,1,0,0,ordinary,ordinary
"38,801",1,0,0,0,ordinary,ordinary
"41,871",0,1,0,0,ordinary,ordinary
"51,170",0,1,0,0,ordinary,ordinary
"33,691",1,0,1,0,ordinary,ordinary
"40,526",1,0,0,0,ordinary,ordinary
"39,335",0,1,1,0,ordinary,ordinary
"49,027",1,0,0,0,ordinary,ordinary
"45,533",1,0,1,0,ordinary,ordinary
"45,221",1,0,1,1,ordinary,ordinary
"50,565",0,0,1,0,ordinary,ordinary
"39,439",1,0,0,0,ordinary,ordinary
"53,565",0,1,0,0,ordinary,ordinary
"48,347",0,1,0,0,ordinary,ordinary
"51,030",0,1,0,0,ordinary,ordinary
"51,169",1,0,0,0,ordinary,ordinary
"47,434",0,1,0,0,ordinary,ordinary
"44,047",0,1,0,0,ordinary,ordinary
"48,370",1,0,0,0,ordinary,ordinary
"53,563",0,1,0,0,ordinary,ordinary
"48,241",0,1,0,0,ordinary,ordinary
"50,506",1,0,1,1,ordinary,ordinary
"43,560",0,2,0,0,ordinary,ordinary
"48,354",1,0,2,0,ordinary,ordinary
"51,983",0,1,0,0,ordinary,ordinary
"48,359",1,0,0,0,ordinary,ordinary
"56,233",1,0,0,0,ordinary,ordinary
"32,255",1,0,0,0,ordinary,ordinary
"43,556",1,0,0,0,ordinary,ordinary
"49,951",1,0,0,0,ordinary,ordinary
"53,514",1,0,0,0,ordinary,ordinary
"50,573",1,0,2,0,ordinary,ordinary
"35,785",0,1,0,0,ordinary,ordinary
"33,234",1,0,0,0,ordinary,ordinary
"46,291",1,0,2,0,ordinary,ordinary
"39,856",1,0,0,0,ordinary,ordinary
"37,679",1,0,0,0,ordinary,ordinary
"43,957",1,0,0,0,ordinary,ordinary
"44,359",1,0,0,0,ordinary,ordinary
"43,588",1,0,0,0,ordinary,ordinary
"56,176",2,0,0,0,ordinary,ordinary
"56,186",1,0,0,0,ordinary,ordinary
"42,683",1,0,1,1,ordinary,ordinary
"45,532",1,0,0,0,ordinary,ordinary
"50,663",0,1,0,0,ordinary,ordinary
"45,845",1,0,2,0,ordinary,ordinary
"50,750",0,0,1,0,ordinary,ordinary
"38,725",1,0,0,0,ordinary,ordinary
"51,262",2,0,0,0,ordinary,ordinary
"56,192",1,0,1,0,ordinary,ordinary
"35,838",0,1,0,0,ordinary,ordinary
"44,634",1,0,0,0,ordinary,ordinary
"49,796",1,0,0,0,ordinary,ordinary
"35,869",1,0,0,0,ordinary,ordinary
"40,341",2,0,1,0,ordinary,ordinary
"56,193",1,0,1,0,ordinary,ordinary
"50,769",0,1,0,0,ordinary,ordinary
"44,863",1,0,0,0,ordinary,ordinary
"44,024",1,0,0,0,ordinary,ordinary
"51,429",1,0,0,0,ordinary,ordinary
"45,610",1,0,2,3,ordinary,ordinary
"53,366",1,0,0,0,ordinary,ordinary
"56,162",1,0,0,0,ordinary,ordinary
"43,644",1,0,0,0,ordinary,ordinary
"42,080",1,0,2,0,ordinary,ordinary
"43,646",1,0,0,0,ordinary,ordinary
"51,252",0,1,0,0,ordinary,ordinary
"50,613",1,0,0,0,ordinary,ordinary
"50,767",1,0,1,0,ordinary,ordinary
"45,947",0,1,0,0,ordinary,ordinary
"31,277",0,1,0,0,ordinary,ordinary
"46,399",1,0,0,0,ordinary,ordinary
"35,922",0,1,0,0,ordinary,ordinary
"38,629",0,1,0,0,ordinary,ordinary
"46,431",1,0,0,0,ordinary,ordinary
"47,823",1,0,0,0,ordinary,ordinary
"36,123",1,0,0,0,ordinary,ordinary
"56,138",1,0,0,0,ordinary,ordinary
"46,359",0,1,0,0,ordinary,ordinary
"49,770",0,1,0,0,ordinary,ordinary
"44,295",1,1,1,0,ordinary,ordinary
"36,186",0,1,0,0,ordinary,ordinary
"40,258",0,1,0,0,ordinary,ordinary
"51,985",1,0,0,0,ordinary,ordinary
"53,143",0,1,0,0,ordinary,ordinary
"45,059",1,0,3,0,ordinary,ordinary
"48,097",1,0,0,0,ordinary,ordinary
"51,977",1,0,3,0,ordinary,ordinary
"36,219",0,1,0,0,ordinary,ordinary
"53,022",1,0,0,0,ordinary,ordinary
"56,105",1,0,1,0,ordinary,ordinary
"39,578",0,1,1,1,ordinary,ordinary
"40,456",0,1,0,0,ordinary,ordinary
"52,196",1,0,0,0,ordinary,ordinary
"52,037",1,0,0,0,ordinary,ordinary
"48,149",0,1,0,0,ordinary,ordinary
"55,829",1,0,0,0,ordinary,ordinary
"46,567",1,0,0,0,ordinary,ordinary
"56,111",1,0,0,0,ordinary,ordinary
"55,465",1,0,0,0,ordinary,ordinary
"49,183",1,0,0,0,ordinary,ordinary
"36,266",1,0,2,0,ordinary,ordinary
"44,398",0,1,0,0,ordinary,ordinary
"53,256",0,1,0,0,ordinary,ordinary
"46,259",0,1,0,0,ordinary,ordinary
"42,336",0,2,0,0,ordinary,ordinary
"36,223",0,1,0,0,ordinary,ordinary
"47,312",1,0,3,0,ordinary,ordinary
"33,878",1,0,0,0,ordinary,ordinary
"33,928",1,0,4,0,ordinary,ordinary
"51,219",1,0,1,0,ordinary,ordinary
"43,809",1,0,0,0,ordinary,ordinary
"38,586",1,0,0,0,ordinary,ordinary
"45,161",1,0,1,0,ordinary,ordinary
"42,390",1,0,0,0,ordinary,ordinary
"39,196",1,0,0,0,ordinary,ordinary
"39,580",0,1,0,0,ordinary,ordinary
"52,162",1,0,0,2,ordinary,ordinary
"36,400",1,0,1,0,ordinary,ordinary
"56,074",0,1,0,0,ordinary,ordinary
"38,263",0,1,0,0,ordinary,ordinary
"44,315",1,0,2,0,ordinary,ordinary
"33,957",1,0,0,0,ordinary,ordinary
"52,288",1,0,2,0,ordinary,ordinary
"52,728",1,0,1,0,ordinary,ordinary
"37,368",0,1,0,0,ordinary,ordinary
"45,562",1,0,2,0,ordinary,ordinary
"56,080",1,0,0,1,ordinary,ordinary
"52,092",1,0,0,1,ordinary,ordinary
"40,287",1,0,1,0,ordinary,ordinary
"56,061",1,0,0,0,ordinary,ordinary
"31,328",1,0,0,0,ordinary,ordinary
"42,595",1,0,0,0,ordinary,ordinary
"51,343",0,0,1,0,ordinary,ordinary
"56,081",1,0,0,0,ordinary,ordinary
"45,076",1,0,0,0,ordinary,ordinary
"44,390",1,0,0,0,ordinary,ordinary
"42,436",1,0,0,0,ordinary,ordinary
"56,116",0,1,0,0,ordinary,ordinary
"42,599",1,0,0,0,ordinary,ordinary
"36,517",1,0,0,0,ordinary,ordinary
"42,440",0,1,0,0,ordinary,ordinary
"34,055",0,1,0,0,ordinary,ordinary
"51,468",1,0,0,0,ordinary,ordinary
"56,055",1,0,0,0,ordinary,ordinary
"44,389",1,0,0,0,ordinary,ordinary
"38,975",2,0,1,0,ordinary,ordinary
"34,295",0,1,0,0,ordinary,ordinary
"40,818",1,0,0,0,ordinary,ordinary
"42,458",1,0,0,0,ordinary,ordinary
"36,512",0,1,0,0,ordinary,ordinary
"31,432",1,0,0,0,ordinary,ordinary
"47,352",1,0,1,0,ordinary,ordinary
"52,372",0,1,0,0,ordinary,ordinary
"51,524",1,0,0,0,ordinary,ordinary
"32,695",0,1,0,0,ordinary,ordinary
"51,182",0,1,0,0,ordinary,ordinary
"47,954",1,0,1,0,ordinary,ordinary
"40,178",0,1,1,0,ordinary,ordinary
"51,613",0,1,0,0,ordinary,ordinary
"33,951",0,1,0,0,ordinary,ordinary
"38,220",0,1,0,0,ordinary,ordinary
"42,474",0,1,0,0,ordinary,ordinary
"43,923",1,0,0,0,ordinary,ordinary
"52,578",1,0,0,0,ordinary,ordinary
"44,881",3,0,1,0,ordinary,ordinary
"52,573",1,0,1,0,ordinary,ordinary
"52,246",1,0,0,0,ordinary,ordinary
"38,078",0,1,0,0,ordinary,ordinary
"39,588",1,0,0,0,ordinary,ordinary
"44,496",0,1,0,0,ordinary,ordinary
"51,586",1,0,0,1,ordinary,ordinary
"34,113",0,1,0,0,ordinary,ordinary
"42,576",1,0,0,1,ordinary,ordinary
"46,301",1,0,1,3,ordinary,ordinary
"46,314",0,1,0,0,ordinary,ordinary
"52,607",0,0,2,0,ordinary,ordinary
"39,127",1,0,0,0,ordinary,ordinary
"34,267",1,0,1,0,ordinary,ordinary
"41,008",0,1,0,4,ordinary,ordinary
"34,146",0,1,0,0,ordinary,ordinary
"53,110",1,0,0,0,ordinary,ordinary
"45,853",1,0,2,0,ordinary,ordinary
"52,100",1,0,0,0,ordinary,ordinary
"30,699",1,0,0,0,ordinary,ordinary
"51,765",0,1,0,0,ordinary,ordinary
"42,526",0,1,0,0,ordinary,ordinary
"42,208",1,0,0,0,ordinary,ordinary
"52,660",1,0,0,0,ordinary,ordinary
"32,791",0,1,1,0,ordinary,ordinary
"55,968",0,1,0,0,ordinary,ordinary
"52,026",1,0,0,0,ordinary,ordinary
"41,334",1,0,0,0,ordinary,ordinary
"42,517",1,0,0,2,ordinary,ordinary
"36,831",0,1,0,0,ordinary,ordinary
"31,447",1,0,0,0,ordinary,ordinary
"44,575",0,1,0,0,ordinary,ordinary
"45,980",0,1,0,0,ordinary,ordinary
"35,402",0,1,0,0,ordinary,ordinary
"46,817",1,0,1,0,ordinary,ordinary
"36,274",2,0,0,0,ordinary,ordinary
"55,965",0,1,0,0,ordinary,ordinary
"34,208",1,0,0,0,ordinary,ordinary
"53,711",1,0,0,0,ordinary,ordinary
"47,953",1,0,5,0,ordinary,ordinary
"56,005",1,0,0,0,ordinary,ordinary
"51,904",1,0,0,0,ordinary,ordinary
"46,318",1,0,0,0,ordinary,ordinary
"51,934",1,0,0,0,ordinary,ordinary
"52,782",1,0,2,0,ordinary,ordinary
"36,913",0,1,0,0,ordinary,ordinary
"55,957",1,0,0,2,ordinary,ordinary
"49,642",0,0,1,0,ordinary,ordinary
"44,256",0,1,0,0,ordinary,ordinary
"35,506",1,0,0,0,ordinary,ordinary
"55,509",0,1,0,0,ordinary,ordinary
"49,507",0,0,1,0,ordinary,ordinary
"55,607",1,0,1,0,ordinary,ordinary
"55,508",0,1,0,0,ordinary,ordinary
"43,961",1,0,0,0,ordinary,ordinary
"40,293",2,0,4,2,ordinary,ordinary
"45,710",1,0,2,0,ordinary,ordinary
"44,162",0,1,0,0,ordinary,ordinary
"37,413",1,0,0,0,ordinary,ordinary
"53,303",0,1,0,0,ordinary,ordinary
"55,939",1,0,0,0,ordinary,ordinary
"34,459",0,1,0,0,ordinary,ordinary
"53,403",1,0,1,0,ordinary,ordinary
"53,562",1,0,0,0,ordinary,ordinary
"44,037",1,0,0,0,ordinary,ordinary
"41,072",0,1,0,0,ordinary,ordinary
"31,742",0,1,0,0,ordinary,ordinary
"55,533",0,1,0,0,ordinary,ordinary
"53,283",1,0,1,0,ordinary,ordinary
"47,757",1,0,0,0,ordinary,ordinary
"46,135",2,0,3,2,ordinary,ordinary
"36,821",1,0,0,0,ordinary,ordinary
"55,523",1,0,0,0,ordinary,ordinary
"51,709",1,0,0,0,ordinary,ordinary
"46,988",0,1,0,0,ordinary,ordinary
"53,104",0,1,0,0,ordinary,ordinary
"44,127",1,0,0,0,ordinary,ordinary
"55,519",1,0,4,0,ordinary,ordinary
"39,273",1,0,0,0,ordinary,ordinary
"55,918",1,0,0,0,ordinary,ordinary
"36,067",1,0,0,0,ordinary,ordinary
"32,839",0,1,0,0,ordinary,ordinary
"44,124",1,0,0,1,ordinary,ordinary
"48,331",0,0,1,0,ordinary,ordinary
"55,953",1,0,2,0,ordinary,ordinary
"53,603",1,0,0,0,ordinary,ordinary
"47,413",1,0,0,0,ordinary,ordinary
"41,973",1,0,1,0,ordinary,ordinary
"42,643",1,0,1,0,ordinary,ordinary
"35,681",1,0,0,0,ordinary,ordinary
"44,831",1,0,0,0,ordinary,ordinary
"52,303",1,0,0,0,ordinary,ordinary
"38,815",1,0,1,0,ordinary,ordinary
"55,552",0,1,0,0,ordinary,ordinary
"43,971",0,0,1,0,ordinary,ordinary
"51,848",0,1,0,0,ordinary,ordinary
"38,452",1,0,0,0,ordinary,ordinary
"48,569",1,0,0,0,ordinary,ordinary
"53,330",2,0,4,0,ordinary,ordinary
"37,176",0,1,0,0,ordinary,ordinary
"48,188",1,0,0,0,ordinary,ordinary
"50,344",1,1,0,1,ordinary,ordinary
"55,574",1,0,0,0,ordinary,ordinary
"48,961",1,0,0,0,ordinary,ordinary
"53,291",0,1,0,0,ordinary,ordinary
"55,861",0,0,1,0,ordinary,ordinary
"49,550",1,0,0,0,ordinary,ordinary
"51,441",0,1,0,0,ordinary,ordinary
"51,804",0,1,2,0,ordinary,ordinary
"35,779",1,0,0,0,ordinary,ordinary
"35,685",1,0,0,0,ordinary,ordinary
"34,242",1,0,1,0,ordinary,ordinary
"55,581",1,0,0,0,ordinary,ordinary
"42,265",0,1,0,0,ordinary,ordinary
"53,479",1,0,0,0,ordinary,ordinary
"43,952",0,1,0,0,ordinary,ordinary
"55,576",0,1,0,0,ordinary,ordinary
"46,789",0,1,0,1,ordinary,ordinary
"51,312",1,0,0,0,ordinary,ordinary
"46,421",1,0,0,0,ordinary,ordinary
"53,532",1,0,1,3,ordinary,ordinary
"47,708",1,0,1,0,ordinary,ordinary
"45,247",1,0,0,0,ordinary,ordinary
"44,062",1,0,0,0,ordinary,ordinary
"37,673",0,1,0,0,ordinary,ordinary
"43,949",1,0,0,0,ordinary,ordinary
"34,280",1,0,0,0,ordinary,ordinary
"41,384",1,0,0,0,ordinary,ordinary
"53,299",1,0,1,0,ordinary,ordinary
"29,792",0,1,0,0,ordinary,ordinary
"33,917",1,0,5,1,ordinary,ordinary
"47,078",1,0,0,0,ordinary,ordinary
"45,933",1,0,0,2,ordinary,ordinary
"49,451",0,1,1,0,ordinary,ordinary
"32,571",0,1,0,0,ordinary,ordinary
"48,525",1,0,0,0,ordinary,ordinary
"32,729",1,0,0,0,ordinary,ordinary
"42,171",1,0,0,0,ordinary,ordinary
"33,072",1,0,0,1,ordinary,ordinary
"49,685",1,0,0,1,ordinary,ordinary
"42,610",0,1,0,0,ordinary,ordinary
"33,483",1,0,0,0,ordinary,ordinary
"55,799",1,0,1,0,ordinary,ordinary
"42,380",1,0,1,2,ordinary,ordinary
"52,840",1,0,0,0,ordinary,ordinary
"43,725",0,1,0,0,ordinary,ordinary
"44,834",0,1,0,0,ordinary,ordinary
"46,157",1,0,2,0,ordinary,ordinary
"35,853",0,1,0,0,ordinary,ordinary
"47,273",0,1,1,1,ordinary,ordinary
"33,399",0,1,0,0,ordinary,ordinary
"44,549",0,1,0,0,ordinary,ordinary
"47,402",0,0,1,0,ordinary,ordinary
"32,391",1,0,0,0,ordinary,ordinary
"41,519",0,1,0,0,ordinary,ordinary
"52,122",0,1,0,0,ordinary,ordinary
"56,090",1,0,0,0,ordinary,ordinary
"55,642",0,1,0,0,ordinary,ordinary
"44,003",1,0,0,0,ordinary,ordinary
"45,800",1,0,0,0,ordinary,ordinary
"33,225",1,0,0,0,ordinary,ordinary
"49,303",1,0,0,0,ordinary,ordinary
"49,337",1,0,0,0,ordinary,ordinary
"43,985",0,1,0,0,ordinary,ordinary
"48,215",1,0,3,0,ordinary,ordinary
"45,750",1,0,0,0,ordinary,ordinary
"46,799",0,1,0,0,ordinary,ordinary
"43,756",1,0,0,0,ordinary,ordinary
"43,706",0,1,0,0,ordinary,ordinary
"39,050",0,1,0,0,ordinary,ordinary
"31,599",0,0,2,0,ordinary,ordinary
"52,528",1,0,0,1,ordinary,ordinary
"47,717",1,0,0,0,ordinary,ordinary
"51,717",0,1,0,0,ordinary,ordinary
"49,694",0,1,0,0,ordinary,ordinary
"37,571",0,1,0,0,ordinary,ordinary
"55,740",0,1,0,0,ordinary,ordinary
"55,709",2,0,2,2,ordinary,ordinary
"37,651",0,1,0,2,ordinary,ordinary
"43,953",1,0,7,0,ordinary,ordinary
"42,658",1,0,0,0,ordinary,ordinary
"45,677",1,0,0,0,ordinary,ordinary
"45,798",1,0,0,0,ordinary,ordinary
"37,644",0,1,0,0,ordinary,ordinary
"55,780",0,1,0,0,ordinary,ordinary
"52,204",1,0,0,0,ordinary,ordinary
"51,327",1,0,0,1,ordinary,ordinary
"47,926",1,0,0,0,ordinary,ordinary
"41,478",1,0,0,0,ordinary,ordinary
"34,409",1,0,0,0,ordinary,ordinary
"31,096",1,0,0,0,ordinary,ordinary
"47,638",1,0,0,0,ordinary,ordinary
"36,154",0,1,0,0,ordinary,ordinary
"53,198",1,0,0,0,ordinary,ordinary
"51,273",0,1,0,0,ordinary,ordinary
"46,184",1,0,1,1,ordinary,ordinary
"38,196",1,0,1,0,ordinary,ordinary
"49,657",1,0,0,0,ordinary,ordinary
"44,537",0,1,0,0,ordinary,ordinary
"45,860",1,0,2,0,ordinary,ordinary
"30,183",0,1,0,0,ordinary,ordinary
"45,815",0,1,0,0,ordinary,ordinary
"53,118",0,1,0,0,ordinary,ordinary
"46,755",1,0,0,0,ordinary,ordinary
"52,277",1,0,2,7,ordinary,ordinary
"55,885",1,0,0,1,ordinary,ordinary
"37,634",2,0,2,0,ordinary,ordinary
"45,612",1,0,0,0,ordinary,ordinary
"44,972",1,0,0,0,ordinary,ordinary
"30,971",1,0,0,0,ordinary,ordinary
"45,670",1,0,2,2,ordinary,ordinary
"53,078",0,1,0,0,ordinary,ordinary
"47,407",2,0,0,0,ordinary,ordinary
"45,037",1,0,0,0,ordinary,ordinary
"48,613",0,1,0,0,ordinary,ordinary
"55,853",1,0,0,0,ordinary,ordinary
"45,403",1,0,0,0,ordinary,ordinary
"31,169",1,0,0,0,ordinary,ordinary
"55,801",0,1,0,0,ordinary,ordinary
"41,067",0,1,0,0,ordinary,ordinary
"48,060",1,0,1,0,ordinary,ordinary
"37,469",1,0,2,0,ordinary,ordinary
"43,802",1,0,0,1,ordinary,ordinary
"43,676",2,0,3,0,ordinary,ordinary
"49,394",1,0,2,0,ordinary,ordinary
"51,266",1,0,0,0,ordinary,ordinary
"39,418",1,0,0,0,ordinary,ordinary
"49,355",0,1,0,0,ordinary,ordinary
"44,795",1,0,2,1,ordinary,ordinary
"45,660",0,1,0,0,ordinary,ordinary
"52,937",1,0,0,1,ordinary,ordinary
"53,300",1,0,0,0,ordinary,ordinary
"55,846",1,0,0,0,ordinary,ordinary
"47,738",0,1,0,0,ordinary,ordinary
"42,424",1,0,0,2,ordinary,ordinary
"38,450",0,1,0,0,ordinary,ordinary
"52,796",1,0,0,0,ordinary,ordinary
"55,882",0,0,1,0,ordinary,ordinary
"48,021",1,0,0,0,ordinary,ordinary
"56,152",1,0,0,0,ordinary,ordinary
"55,879",1,0,0,0,ordinary,ordinary
"49,392",0,1,0,0,ordinary,ordinary
"29,753",1,0,0,0,ordinary,ordinary
"45,109",1,0,0,0,ordinary,ordinary
"56,093",1,0,3,0,ordinary,ordinary
"45,650",1,0,0,0,ordinary,ordinary
"56,206",1,0,1,0,ordinary,ordinary
"36,286",0,1,0,0,ordinary,ordinary
"44,909",1,0,0,0,ordinary,ordinary
"52,519",1,0,2,0,ordinary,ordinary
"44,231",0,1,0,0,ordinary,ordinary
"55,857",0,1,0,0,ordinary,ordinary
