"id","questions","answers","comments","reviews","class","class2"
"8,722",0,0,0,0,ordinary,ordinary
"14,801",0,0,0,0,ordinary,ordinary
"7,360",0,0,0,0,ordinary,ordinary
"17,432",0,0,0,0,ordinary,ordinary
"22,845",0,0,0,0,ordinary,ordinary
"27,029",0,0,0,0,ordinary,ordinary
"16,223",0,0,0,0,ordinary,ordinary
"12,005",0,0,0,0,ordinary,ordinary
"14,803",0,0,0,0,ordinary,ordinary
"8,725",0,0,0,0,ordinary,ordinary
"20,238",0,0,0,0,ordinary,ordinary
"10,752",0,0,0,0,ordinary,ordinary
"22,849",0,0,0,0,ordinary,ordinary
"24,078",0,0,0,0,ordinary,ordinary
"9,352",0,0,0,0,ordinary,ordinary
"14,811",0,0,0,0,ordinary,ordinary
"14,813",0,0,0,0,ordinary,ordinary
"12,006",0,0,0,0,ordinary,ordinary
"14,815",0,0,0,0,ordinary,ordinary
"7,205",0,0,0,0,ordinary,ordinary
"23,220",0,0,0,0,ordinary,ordinary
"16,745",0,0,0,0,ordinary,ordinary
"18,151",0,0,0,0,ordinary,ordinary
"12,007",0,0,0,0,ordinary,ordinary
"22,854",0,0,0,0,ordinary,ordinary
"22,855",0,0,0,0,ordinary,ordinary
"20,242",0,0,0,0,ordinary,ordinary
"14,817",0,0,0,0,ordinary,ordinary
"14,821",0,0,0,0,ordinary,ordinary
"24,091",0,0,0,0,ordinary,ordinary
"16,744",0,0,0,0,ordinary,ordinary
"7,712",0,0,0,0,ordinary,ordinary
"14,824",0,0,0,0,ordinary,ordinary
"12,010",0,0,0,0,ordinary,ordinary
"14,825",0,0,0,0,ordinary,ordinary
"22,863",0,0,0,0,ordinary,ordinary
"27,264",0,0,0,0,ordinary,ordinary
"18,157",0,0,0,0,ordinary,ordinary
"20,245",0,0,0,0,ordinary,ordinary
"17,122",0,0,0,0,ordinary,ordinary
"8,731",0,0,0,0,ordinary,ordinary
"8,026",0,0,0,0,ordinary,ordinary
"14,831",0,0,0,0,ordinary,ordinary
"14,836",0,0,0,0,ordinary,ordinary
"23,811",0,0,0,0,ordinary,ordinary
"12,012",0,0,0,0,ordinary,ordinary
"7,714",0,0,0,0,ordinary,ordinary
"8,733",0,0,0,0,ordinary,ordinary
"20,248",0,0,0,0,ordinary,ordinary
"22,871",0,0,0,0,ordinary,ordinary
"22,872",0,0,0,0,ordinary,ordinary
"10,826",0,0,0,0,ordinary,ordinary
"15,577",0,0,0,0,ordinary,ordinary
"24,313",0,0,0,0,ordinary,ordinary
"24,066",0,0,0,0,ordinary,ordinary
"23,814",0,0,0,0,ordinary,ordinary
"12,017",0,0,0,0,ordinary,ordinary
"14,845",0,0,0,0,ordinary,ordinary
"7,207",0,0,0,0,ordinary,ordinary
"20,253",0,0,0,0,ordinary,ordinary
"14,846",0,0,0,0,ordinary,ordinary
"22,877",0,0,0,0,ordinary,ordinary
"18,183",0,0,0,0,ordinary,ordinary
"8,028",0,0,0,0,ordinary,ordinary
"16,659",0,0,0,0,ordinary,ordinary
"8,736",0,0,0,0,ordinary,ordinary
"12,018",0,0,0,0,ordinary,ordinary
"22,881",0,0,0,0,ordinary,ordinary
"18,049",0,0,0,0,ordinary,ordinary
"16,061",0,0,0,0,ordinary,ordinary
"26,863",0,0,0,0,ordinary,ordinary
"17,369",0,0,0,0,ordinary,ordinary
"16,618",0,0,0,0,ordinary,ordinary
"10,778",0,0,0,0,ordinary,ordinary
"20,260",0,0,0,0,ordinary,ordinary
"8,738",0,0,0,0,ordinary,ordinary
"10,779",0,0,0,0,ordinary,ordinary
"19,219",0,0,0,0,ordinary,ordinary
"7,363",0,0,0,0,ordinary,ordinary
"10,781",0,0,0,0,ordinary,ordinary
"14,864",0,0,0,0,ordinary,ordinary
"9,360",0,0,0,0,ordinary,ordinary
"22,891",0,0,0,0,ordinary,ordinary
"22,892",0,0,0,0,ordinary,ordinary
"15,100",0,0,0,0,ordinary,ordinary
"23,644",0,0,0,0,ordinary,ordinary
"28,638",0,0,0,0,ordinary,ordinary
"9,361",0,0,0,0,ordinary,ordinary
"6,953",0,0,0,0,ordinary,ordinary
"22,895",0,0,0,0,ordinary,ordinary
"6,708",0,0,0,0,ordinary,ordinary
"10,783",0,0,0,0,ordinary,ordinary
"10,785",0,0,0,0,ordinary,ordinary
"18,196",0,0,0,0,ordinary,ordinary
"7,031",0,0,0,0,ordinary,ordinary
"17,010",0,0,0,0,ordinary,ordinary
"16,740",0,0,0,0,ordinary,ordinary
"20,266",0,0,0,0,ordinary,ordinary
"22,900",0,0,0,0,ordinary,ordinary
"7,720",0,0,0,0,ordinary,ordinary
"18,820",0,0,0,0,ordinary,ordinary
"7,816",0,0,0,0,ordinary,ordinary
"20,267",0,0,0,0,ordinary,ordinary
"8,742",0,0,0,0,ordinary,ordinary
"14,877",0,0,0,0,ordinary,ordinary
"8,030",0,0,0,0,ordinary,ordinary
"15,655",0,0,0,0,ordinary,ordinary
"7,209",0,0,0,0,ordinary,ordinary
"26,622",0,0,0,0,ordinary,ordinary
"12,027",0,0,0,0,ordinary,ordinary
"22,909",0,0,0,0,ordinary,ordinary
"14,884",0,0,0,0,ordinary,ordinary
"12,029",0,0,0,0,ordinary,ordinary
"14,885",0,0,0,0,ordinary,ordinary
"7,721",0,0,0,0,ordinary,ordinary
"23,350",0,0,0,0,ordinary,ordinary
"10,901",0,0,0,0,ordinary,ordinary
"27,509",0,0,0,0,ordinary,ordinary
"19,222",0,0,0,0,ordinary,ordinary
"7,364",0,0,0,0,ordinary,ordinary
"14,886",0,0,0,0,ordinary,ordinary
"22,914",0,0,0,0,ordinary,ordinary
"12,031",0,0,0,0,ordinary,ordinary
"14,888",0,0,0,0,ordinary,ordinary
"11,174",0,0,0,0,ordinary,ordinary
"9,365",0,0,0,0,ordinary,ordinary
"12,033",0,0,0,0,ordinary,ordinary
"7,775",0,0,0,0,ordinary,ordinary
"28,334",0,0,0,0,ordinary,ordinary
"17,370",0,0,0,0,ordinary,ordinary
"20,277",0,0,0,0,ordinary,ordinary
"11,175",0,0,0,0,ordinary,ordinary
"20,278",0,0,0,0,ordinary,ordinary
"12,038",0,0,0,0,ordinary,ordinary
"23,676",0,0,0,0,ordinary,ordinary
"27,701",0,0,0,0,ordinary,ordinary
"28,281",0,0,0,0,ordinary,ordinary
"12,039",0,0,0,0,ordinary,ordinary
"20,281",0,0,0,0,ordinary,ordinary
"7,817",0,0,0,0,ordinary,ordinary
"20,282",0,0,0,0,ordinary,ordinary
"20,283",0,0,0,0,ordinary,ordinary
"26,386",0,0,0,0,ordinary,ordinary
"28,261",0,0,0,0,ordinary,ordinary
"9,368",0,0,0,0,ordinary,ordinary
"12,040",0,0,0,0,ordinary,ordinary
"19,226",0,0,0,0,ordinary,ordinary
"12,041",0,0,0,0,ordinary,ordinary
"20,287",0,0,0,0,ordinary,ordinary
"26,533",0,0,0,0,ordinary,ordinary
"16,593",0,0,0,0,ordinary,ordinary
"14,933",0,0,0,0,ordinary,ordinary
"27,811",0,0,0,0,ordinary,ordinary
"10,854",0,0,0,0,ordinary,ordinary
"15,103",0,0,0,0,ordinary,ordinary
"16,077",0,0,0,0,ordinary,ordinary
"28,147",0,0,0,0,ordinary,ordinary
"20,288",0,0,0,0,ordinary,ordinary
"9,371",0,0,0,0,ordinary,ordinary
"18,094",0,0,0,0,ordinary,ordinary
"20,290",0,0,0,0,ordinary,ordinary
"12,042",0,0,0,0,ordinary,ordinary
"23,730",0,0,0,0,ordinary,ordinary
"23,584",0,0,0,0,ordinary,ordinary
"12,045",0,0,0,0,ordinary,ordinary
"7,366",0,0,0,0,ordinary,ordinary
"17,598",0,0,0,0,ordinary,ordinary
"20,296",0,0,0,0,ordinary,ordinary
"12,047",0,0,0,0,ordinary,ordinary
"28,537",0,0,0,0,ordinary,ordinary
"17,477",0,0,0,0,ordinary,ordinary
"28,008",0,0,0,0,ordinary,ordinary
"20,298",0,0,0,0,ordinary,ordinary
"12,048",0,0,0,0,ordinary,ordinary
"7,258",0,0,0,0,ordinary,ordinary
"12,049",0,0,0,0,ordinary,ordinary
"8,905",0,0,0,0,ordinary,ordinary
"25,022",0,0,0,0,ordinary,ordinary
"27,983",0,0,0,0,ordinary,ordinary
"16,121",0,0,0,0,ordinary,ordinary
"8,036",0,0,0,0,ordinary,ordinary
"11,179",0,0,0,0,ordinary,ordinary
"12,053",0,0,0,0,ordinary,ordinary
"7,367",0,0,0,0,ordinary,ordinary
"25,925",0,0,0,0,ordinary,ordinary
"15,102",0,0,0,0,ordinary,ordinary
"18,846",0,0,0,0,ordinary,ordinary
"27,930",0,0,0,0,ordinary,ordinary
"12,054",0,0,0,0,ordinary,ordinary
"15,402",0,0,0,0,ordinary,ordinary
"18,231",0,0,0,0,ordinary,ordinary
"20,309",0,0,0,0,ordinary,ordinary
"12,056",0,0,0,0,ordinary,ordinary
"17,015",0,0,0,0,ordinary,ordinary
"27,784",0,0,0,0,ordinary,ordinary
"20,311",0,0,0,0,ordinary,ordinary
"15,879",0,0,0,0,ordinary,ordinary
"18,236",0,0,0,0,ordinary,ordinary
"8,038",0,0,0,0,ordinary,ordinary
"12,058",0,0,0,0,ordinary,ordinary
"28,541",0,0,0,0,ordinary,ordinary
"27,257",0,0,0,0,ordinary,ordinary
"27,842",0,0,0,0,ordinary,ordinary
"20,315",0,0,0,0,ordinary,ordinary
"12,059",0,0,0,0,ordinary,ordinary
"18,238",0,0,0,0,ordinary,ordinary
"7,368",0,0,0,0,ordinary,ordinary
"12,062",0,0,0,0,ordinary,ordinary
"11,006",0,0,0,0,ordinary,ordinary
"27,667",0,0,0,0,ordinary,ordinary
"20,320",0,0,0,0,ordinary,ordinary
"8,039",0,0,0,0,ordinary,ordinary
"8,938",0,0,0,0,ordinary,ordinary
"12,066",0,0,0,0,ordinary,ordinary
"20,325",0,0,0,0,ordinary,ordinary
"14,954",0,0,0,0,ordinary,ordinary
"10,855",0,0,0,0,ordinary,ordinary
"18,615",0,0,0,0,ordinary,ordinary
"26,265",0,0,0,0,ordinary,ordinary
"27,635",0,0,0,0,ordinary,ordinary
"20,326",0,0,0,0,ordinary,ordinary
"12,067",0,0,0,0,ordinary,ordinary
"19,236",0,0,0,0,ordinary,ordinary
"9,382",0,0,0,0,ordinary,ordinary
"12,068",0,0,0,0,ordinary,ordinary
"16,088",0,0,0,0,ordinary,ordinary
"27,448",0,0,0,0,ordinary,ordinary
"12,070",0,0,0,0,ordinary,ordinary
"12,071",0,0,0,0,ordinary,ordinary
"19,237",0,0,0,0,ordinary,ordinary
"7,033",0,0,0,0,ordinary,ordinary
"20,334",0,0,0,0,ordinary,ordinary
"28,519",0,0,0,0,ordinary,ordinary
"28,524",0,0,0,0,ordinary,ordinary
"27,164",0,0,0,0,ordinary,ordinary
"12,073",0,0,0,0,ordinary,ordinary
"7,034",0,0,0,0,ordinary,ordinary
"19,238",0,0,0,0,ordinary,ordinary
"12,077",0,0,0,0,ordinary,ordinary
"20,342",0,0,0,0,ordinary,ordinary
"25,869",0,0,0,0,ordinary,ordinary
"23,821",0,0,0,0,ordinary,ordinary
"15,555",0,0,0,0,ordinary,ordinary
"20,344",0,0,0,0,ordinary,ordinary
"23,306",0,0,0,0,ordinary,ordinary
"12,079",0,0,0,0,ordinary,ordinary
"9,389",0,0,0,0,ordinary,ordinary
"23,066",0,0,0,0,ordinary,ordinary
"18,614",0,0,0,0,ordinary,ordinary
"16,090",0,0,0,0,ordinary,ordinary
"7,818",0,0,0,0,ordinary,ordinary
"12,080",0,0,0,0,ordinary,ordinary
"20,348",0,0,0,0,ordinary,ordinary
"27,227",0,0,0,0,ordinary,ordinary
"7,371",0,0,0,0,ordinary,ordinary
"12,084",0,0,0,0,ordinary,ordinary
"8,852",0,0,0,0,ordinary,ordinary
"19,241",0,0,0,0,ordinary,ordinary
"9,392",0,0,0,0,ordinary,ordinary
"12,087",0,0,0,0,ordinary,ordinary
"27,201",0,0,0,0,ordinary,ordinary
"8,045",0,0,0,0,ordinary,ordinary
"16,150",0,0,0,0,ordinary,ordinary
"25,961",0,0,0,0,ordinary,ordinary
"26,144",0,0,0,0,ordinary,ordinary
"11,184",0,0,0,0,ordinary,ordinary
"7,035",0,0,0,0,ordinary,ordinary
"12,090",0,0,0,0,ordinary,ordinary
"27,162",0,0,0,0,ordinary,ordinary
"12,091",0,0,0,0,ordinary,ordinary
"12,094",0,0,0,0,ordinary,ordinary
"16,095",0,0,0,0,ordinary,ordinary
"15,670",0,0,0,0,ordinary,ordinary
"15,792",0,0,0,0,ordinary,ordinary
"8,047",0,0,0,0,ordinary,ordinary
"27,058",0,0,0,0,ordinary,ordinary
"20,363",0,0,0,0,ordinary,ordinary
"20,364",0,0,0,0,ordinary,ordinary
"27,203",0,0,0,0,ordinary,ordinary
"27,175",0,0,0,0,ordinary,ordinary
"16,994",0,0,0,0,ordinary,ordinary
"18,616",0,0,0,0,ordinary,ordinary
"18,859",0,0,0,0,ordinary,ordinary
"18,266",0,0,0,0,ordinary,ordinary
"17,530",0,0,0,0,ordinary,ordinary
"7,783",0,0,0,0,ordinary,ordinary
"26,502",0,0,0,0,ordinary,ordinary
"16,917",0,0,0,0,ordinary,ordinary
"6,866",0,0,0,0,ordinary,ordinary
"27,157",0,0,0,0,ordinary,ordinary
"8,941",0,0,0,0,ordinary,ordinary
"9,403",0,0,0,0,ordinary,ordinary
"12,107",0,0,0,0,ordinary,ordinary
"8,942",0,0,0,0,ordinary,ordinary
"6,867",0,0,0,0,ordinary,ordinary
"12,112",0,0,0,0,ordinary,ordinary
"23,452",0,0,0,0,ordinary,ordinary
"16,104",0,0,0,0,ordinary,ordinary
"26,851",0,0,0,0,ordinary,ordinary
"20,375",0,0,0,0,ordinary,ordinary
"20,376",0,0,0,0,ordinary,ordinary
"15,674",0,0,0,0,ordinary,ordinary
"7,375",0,0,0,0,ordinary,ordinary
"8,899",0,0,0,0,ordinary,ordinary
"27,317",0,0,0,0,ordinary,ordinary
"26,747",0,0,0,0,ordinary,ordinary
"9,411",0,0,0,0,ordinary,ordinary
"12,130",0,0,0,0,ordinary,ordinary
"18,276",0,0,0,0,ordinary,ordinary
"12,131",0,0,0,0,ordinary,ordinary
"20,384",0,0,0,0,ordinary,ordinary
"25,152",0,0,0,0,ordinary,ordinary
"10,903",0,0,0,0,ordinary,ordinary
"16,167",0,0,0,0,ordinary,ordinary
"26,738",0,0,0,0,ordinary,ordinary
"12,132",0,0,0,0,ordinary,ordinary
"20,386",0,0,0,0,ordinary,ordinary
"26,598",0,0,0,0,ordinary,ordinary
"20,388",0,0,0,0,ordinary,ordinary
"9,414",0,0,0,0,ordinary,ordinary
"26,514",0,0,0,0,ordinary,ordinary
"18,282",0,0,0,0,ordinary,ordinary
"9,416",0,0,0,0,ordinary,ordinary
"16,441",0,0,0,0,ordinary,ordinary
"26,603",0,0,0,0,ordinary,ordinary
"9,418",0,0,0,0,ordinary,ordinary
"12,138",0,0,0,0,ordinary,ordinary
"24,423",0,0,0,0,ordinary,ordinary
"16,046",0,0,0,0,ordinary,ordinary
"26,559",0,0,0,0,ordinary,ordinary
"12,139",0,0,0,0,ordinary,ordinary
"16,210",0,0,0,0,ordinary,ordinary
"19,252",0,0,0,0,ordinary,ordinary
"20,397",0,0,0,0,ordinary,ordinary
"7,038",0,0,0,0,ordinary,ordinary
"25,987",0,0,0,0,ordinary,ordinary
"26,384",0,0,0,0,ordinary,ordinary
"17,098",0,0,0,0,ordinary,ordinary
"20,401",0,0,0,0,ordinary,ordinary
"15,678",0,0,0,0,ordinary,ordinary
"9,422",0,0,0,0,ordinary,ordinary
"12,148",0,0,0,0,ordinary,ordinary
"18,442",0,0,0,0,ordinary,ordinary
"10,856",0,0,0,0,ordinary,ordinary
"15,106",0,0,0,0,ordinary,ordinary
"16,102",0,0,0,0,ordinary,ordinary
"27,182",0,0,0,0,ordinary,ordinary
"15,529",0,0,0,0,ordinary,ordinary
"6,868",0,0,0,0,ordinary,ordinary
"11,189",0,0,0,0,ordinary,ordinary
"9,425",0,0,0,0,ordinary,ordinary
"20,410",0,0,0,0,ordinary,ordinary
"26,076",0,0,0,0,ordinary,ordinary
"26,068",0,0,0,0,ordinary,ordinary
"12,152",0,0,0,0,ordinary,ordinary
"20,413",0,0,0,0,ordinary,ordinary
"18,291",0,0,0,0,ordinary,ordinary
"16,349",0,0,0,0,ordinary,ordinary
"8,062",0,0,0,0,ordinary,ordinary
"28,491",0,0,0,0,ordinary,ordinary
"16,128",0,0,0,0,ordinary,ordinary
"25,866",0,0,0,0,ordinary,ordinary
"7,039",0,0,0,0,ordinary,ordinary
"20,417",0,0,0,0,ordinary,ordinary
"16,692",0,0,0,0,ordinary,ordinary
"20,420",0,0,0,0,ordinary,ordinary
"20,421",0,0,0,0,ordinary,ordinary
"15,325",0,0,0,0,ordinary,ordinary
"25,913",0,0,0,0,ordinary,ordinary
"20,422",0,0,0,0,ordinary,ordinary
"20,423",0,0,0,0,ordinary,ordinary
"7,820",0,0,0,0,ordinary,ordinary
"20,424",0,0,0,0,ordinary,ordinary
"17,178",0,0,0,0,ordinary,ordinary
"23,747",0,0,0,0,ordinary,ordinary
"15,746",0,0,0,0,ordinary,ordinary
"27,211",0,0,0,0,ordinary,ordinary
"28,042",0,0,0,0,ordinary,ordinary
"9,431",0,0,0,0,ordinary,ordinary
"20,428",0,0,0,0,ordinary,ordinary
"15,682",0,0,0,0,ordinary,ordinary
"20,429",0,0,0,0,ordinary,ordinary
"20,430",0,0,0,0,ordinary,ordinary
"16,132",0,0,0,0,ordinary,ordinary
"26,776",0,0,0,0,ordinary,ordinary
"20,431",0,0,0,0,ordinary,ordinary
"12,165",0,0,0,0,ordinary,ordinary
"15,685",0,0,0,0,ordinary,ordinary
"20,434",0,0,0,0,ordinary,ordinary
"7,381",0,0,0,0,ordinary,ordinary
"28,451",0,0,0,0,ordinary,ordinary
"11,012",0,0,0,0,ordinary,ordinary
"28,413",0,0,0,0,ordinary,ordinary
"12,169",0,0,0,0,ordinary,ordinary
"18,012",0,0,0,0,ordinary,ordinary
"18,295",0,0,0,0,ordinary,ordinary
"9,434",0,0,0,0,ordinary,ordinary
"20,441",0,0,0,0,ordinary,ordinary
"24,955",0,0,0,0,ordinary,ordinary
"26,067",0,0,0,0,ordinary,ordinary
"20,442",0,0,0,0,ordinary,ordinary
"20,443",0,0,0,0,ordinary,ordinary
"18,300",0,0,0,0,ordinary,ordinary
"12,173",0,0,0,0,ordinary,ordinary
"7,383",0,0,0,0,ordinary,ordinary
"26,793",0,0,0,0,ordinary,ordinary
"8,756",0,0,0,0,ordinary,ordinary
"25,886",0,0,0,0,ordinary,ordinary
"8,777",0,0,0,0,ordinary,ordinary
"15,109",0,0,0,0,ordinary,ordinary
"15,326",0,0,0,0,ordinary,ordinary
"18,302",0,0,0,0,ordinary,ordinary
"12,174",0,0,0,0,ordinary,ordinary
"20,447",0,0,0,0,ordinary,ordinary
"26,549",0,0,0,0,ordinary,ordinary
"12,175",0,0,0,0,ordinary,ordinary
"8,067",0,0,0,0,ordinary,ordinary
"23,149",0,0,0,0,ordinary,ordinary
"18,305",0,0,0,0,ordinary,ordinary
"7,255",0,0,0,0,ordinary,ordinary
"8,068",0,0,0,0,ordinary,ordinary
"26,574",0,0,0,0,ordinary,ordinary
"20,452",0,0,0,0,ordinary,ordinary
"12,178",0,0,0,0,ordinary,ordinary
"7,748",0,0,0,0,ordinary,ordinary
"16,135",0,0,0,0,ordinary,ordinary
"11,178",0,0,0,0,ordinary,ordinary
"17,602",0,0,0,0,ordinary,ordinary
"9,440",0,0,0,0,ordinary,ordinary
"26,654",0,0,0,0,ordinary,ordinary
"15,680",0,0,0,0,ordinary,ordinary
"8,069",0,0,0,0,ordinary,ordinary
"26,027",0,0,0,0,ordinary,ordinary
"15,691",0,0,0,0,ordinary,ordinary
"20,458",0,0,0,0,ordinary,ordinary
"20,459",0,0,0,0,ordinary,ordinary
"28,007",0,0,0,0,ordinary,ordinary
"17,976",0,0,0,0,ordinary,ordinary
"12,187",0,0,0,0,ordinary,ordinary
"24,529",0,0,0,0,ordinary,ordinary
"26,139",0,0,0,0,ordinary,ordinary
"15,328",0,0,0,0,ordinary,ordinary
"26,714",0,0,0,0,ordinary,ordinary
"12,188",0,0,0,0,ordinary,ordinary
"12,189",0,0,0,0,ordinary,ordinary
"18,308",0,0,0,0,ordinary,ordinary
"8,070",0,0,0,0,ordinary,ordinary
"12,193",0,0,0,0,ordinary,ordinary
"27,178",0,0,0,0,ordinary,ordinary
"26,759",0,0,0,0,ordinary,ordinary
"7,385",0,0,0,0,ordinary,ordinary
"9,447",0,0,0,0,ordinary,ordinary
"19,269",0,0,0,0,ordinary,ordinary
"20,468",0,0,0,0,ordinary,ordinary
"6,783",0,0,0,0,ordinary,ordinary
"15,110",0,0,0,0,ordinary,ordinary
"26,010",0,0,0,0,ordinary,ordinary
"26,543",0,0,0,0,ordinary,ordinary
"12,198",0,0,0,0,ordinary,ordinary
"20,471",0,0,0,0,ordinary,ordinary
"19,270",0,0,0,0,ordinary,ordinary
"20,473",0,0,0,0,ordinary,ordinary
"20,474",0,0,0,0,ordinary,ordinary
"8,857",0,0,0,0,ordinary,ordinary
"25,939",0,0,0,0,ordinary,ordinary
"20,475",0,0,0,0,ordinary,ordinary
"18,304",0,0,0,0,ordinary,ordinary
"19,271",0,0,0,0,ordinary,ordinary
"20,478",0,0,0,0,ordinary,ordinary
"20,479",0,0,0,0,ordinary,ordinary
"10,827",0,0,0,0,ordinary,ordinary
"17,993",0,0,0,0,ordinary,ordinary
"23,549",0,0,0,0,ordinary,ordinary
"27,181",0,0,0,0,ordinary,ordinary
"27,041",0,0,0,0,ordinary,ordinary
"18,022",0,0,0,0,ordinary,ordinary
"12,205",0,0,0,0,ordinary,ordinary
"18,312",0,0,0,0,ordinary,ordinary
"20,482",0,0,0,0,ordinary,ordinary
"20,483",0,0,0,0,ordinary,ordinary
"16,231",0,0,0,0,ordinary,ordinary
"19,273",0,0,0,0,ordinary,ordinary
"16,964",0,0,0,0,ordinary,ordinary
"12,211",0,0,0,0,ordinary,ordinary
"27,154",0,0,0,0,ordinary,ordinary
"17,265",0,0,0,0,ordinary,ordinary
"9,456",0,0,0,0,ordinary,ordinary
"8,800",0,0,0,0,ordinary,ordinary
"25,891",0,0,0,0,ordinary,ordinary
"18,309",0,0,0,0,ordinary,ordinary
"20,489",0,0,0,0,ordinary,ordinary
"12,215",0,0,0,0,ordinary,ordinary
"25,928",0,0,0,0,ordinary,ordinary
"16,338",0,0,0,0,ordinary,ordinary
"12,216",0,0,0,0,ordinary,ordinary
"16,163",0,0,0,0,ordinary,ordinary
"18,317",0,0,0,0,ordinary,ordinary
"20,494",0,0,0,0,ordinary,ordinary
"17,975",0,0,0,0,ordinary,ordinary
"27,256",0,0,0,0,ordinary,ordinary
"17,044",0,0,0,0,ordinary,ordinary
"6,870",0,0,0,0,ordinary,ordinary
"25,976",0,0,0,0,ordinary,ordinary
"18,625",0,0,0,0,ordinary,ordinary
"16,605",0,0,0,0,ordinary,ordinary
"18,318",0,0,0,0,ordinary,ordinary
"9,459",0,0,0,0,ordinary,ordinary
"12,220",0,0,0,0,ordinary,ordinary
"27,922",0,0,0,0,ordinary,ordinary
"20,501",0,0,0,0,ordinary,ordinary
"15,467",0,0,0,0,ordinary,ordinary
"24,201",0,0,0,0,ordinary,ordinary
"19,277",0,0,0,0,ordinary,ordinary
"16,607",0,0,0,0,ordinary,ordinary
"12,226",0,0,0,0,ordinary,ordinary
"27,936",0,0,0,0,ordinary,ordinary
"8,080",0,0,0,0,ordinary,ordinary
"15,578",0,0,0,0,ordinary,ordinary
"24,696",0,0,0,0,ordinary,ordinary
"16,252",0,0,0,0,ordinary,ordinary
"18,319",0,0,0,0,ordinary,ordinary
"8,082",0,0,0,0,ordinary,ordinary
"12,236",0,0,0,0,ordinary,ordinary
"16,019",0,0,0,0,ordinary,ordinary
"9,468",0,0,0,0,ordinary,ordinary
"9,469",0,0,0,0,ordinary,ordinary
"27,159",0,0,0,0,ordinary,ordinary
"27,544",0,0,0,0,ordinary,ordinary
"6,871",0,0,0,0,ordinary,ordinary
"9,471",0,0,0,0,ordinary,ordinary
"15,699",0,0,0,0,ordinary,ordinary
"20,516",0,0,0,0,ordinary,ordinary
"20,518",0,0,0,0,ordinary,ordinary
"27,331",0,0,0,0,ordinary,ordinary
"27,806",0,0,0,0,ordinary,ordinary
"16,302",0,0,0,0,ordinary,ordinary
"17,775",0,0,0,0,ordinary,ordinary
"8,904",0,0,0,0,ordinary,ordinary
"25,200",0,0,0,0,ordinary,ordinary
"20,519",0,0,0,0,ordinary,ordinary
"20,521",0,0,0,0,ordinary,ordinary
"18,322",0,0,0,0,ordinary,ordinary
"15,347",0,0,0,0,ordinary,ordinary
"15,291",0,0,0,0,ordinary,ordinary
"27,409",0,0,0,0,ordinary,ordinary
"27,642",0,0,0,0,ordinary,ordinary
"9,477",0,0,0,0,ordinary,ordinary
"12,257",0,0,0,0,ordinary,ordinary
"18,323",0,0,0,0,ordinary,ordinary
"9,478",0,0,0,0,ordinary,ordinary
"7,393",0,0,0,0,ordinary,ordinary
"8,802",0,0,0,0,ordinary,ordinary
"16,256",0,0,0,0,ordinary,ordinary
"28,202",0,0,0,0,ordinary,ordinary
"12,262",0,0,0,0,ordinary,ordinary
"9,481",0,0,0,0,ordinary,ordinary
"15,698",0,0,0,0,ordinary,ordinary
"20,533",0,0,0,0,ordinary,ordinary
"20,535",0,0,0,0,ordinary,ordinary
"24,309",0,0,0,0,ordinary,ordinary
"27,752",0,0,0,0,ordinary,ordinary
"12,265",0,0,0,0,ordinary,ordinary
"9,482",0,0,0,0,ordinary,ordinary
"19,285",0,0,0,0,ordinary,ordinary
"20,539",0,0,0,0,ordinary,ordinary
"7,046",0,0,0,0,ordinary,ordinary
"25,599",0,0,0,0,ordinary,ordinary
"25,416",0,0,0,0,ordinary,ordinary
"7,778",0,0,0,0,ordinary,ordinary
"27,912",0,0,0,0,ordinary,ordinary
"20,542",0,0,0,0,ordinary,ordinary
"20,543",0,0,0,0,ordinary,ordinary
"19,286",0,0,0,0,ordinary,ordinary
"12,268",0,0,0,0,ordinary,ordinary
"7,394",0,0,0,0,ordinary,ordinary
"24,599",0,0,0,0,ordinary,ordinary
"28,207",0,0,0,0,ordinary,ordinary
"11,063",0,0,0,0,ordinary,ordinary
"12,270",0,0,0,0,ordinary,ordinary
"18,338",0,0,0,0,ordinary,ordinary
"12,272",0,0,0,0,ordinary,ordinary
"7,395",0,0,0,0,ordinary,ordinary
"15,114",0,0,0,0,ordinary,ordinary
"11,022",0,0,0,0,ordinary,ordinary
"28,024",0,0,0,0,ordinary,ordinary
"12,275",0,0,0,0,ordinary,ordinary
"12,276",0,0,0,0,ordinary,ordinary
"11,199",0,0,0,0,ordinary,ordinary
"20,552",0,0,0,0,ordinary,ordinary
"8,093",0,0,0,0,ordinary,ordinary
"26,729",0,0,0,0,ordinary,ordinary
"28,138",0,0,0,0,ordinary,ordinary
"20,555",0,0,0,0,ordinary,ordinary
"12,281",0,0,0,0,ordinary,ordinary
"19,289",0,0,0,0,ordinary,ordinary
"17,042",0,0,0,0,ordinary,ordinary
"12,283",0,0,0,0,ordinary,ordinary
"14,956",0,0,0,0,ordinary,ordinary
"27,679",0,0,0,0,ordinary,ordinary
"25,413",0,0,0,0,ordinary,ordinary
"16,259",0,0,0,0,ordinary,ordinary
"28,195",0,0,0,0,ordinary,ordinary
"8,094",0,0,0,0,ordinary,ordinary
"12,284",0,0,0,0,ordinary,ordinary
"19,290",0,0,0,0,ordinary,ordinary
"9,491",0,0,0,0,ordinary,ordinary
"20,562",0,0,0,0,ordinary,ordinary
