"id_user","entropy","class","class2","reputation","accepted_answers"
"37,899",0.6931471806,ordinary,ordinary,6,0
"37,900",7.1385215899,top_5,outstanding,473,1
"37,901",0,ordinary,ordinary,6,0
"37,902",0,ordinary,ordinary,29,0
"37,904",0.6931471806,ordinary,ordinary,101,0
"37,905",5.5479853949,top_5_10,outstanding,170,2
"37,911",0,ordinary,ordinary,16,0
"37,912",0,ordinary,ordinary,26,0
"37,913",0,ordinary,ordinary,26,0
"37,916",0,ordinary,ordinary,28,0
"37,917",3.2414434431,ordinary,ordinary,66,0
"37,919",0.6931471806,ordinary,ordinary,26,0
"37,923",0.6365141683,ordinary,ordinary,121,0
"37,925",0,ordinary,ordinary,8,0
"37,926",1.7820471559,top_10_15,outstanding,144,0
"37,927",0,ordinary,ordinary,36,1
"37,930",0,ordinary,ordinary,31,0
"37,931",0,ordinary,ordinary,1,0
"37,933",0,ordinary,ordinary,11,0
"37,935",0,ordinary,ordinary,31,0
"37,936",0.6931471806,ordinary,ordinary,49,0
"37,937",2.3875346114,ordinary,ordinary,57,0
"37,938",0.6931471806,ordinary,ordinary,101,0
"37,942",3.3871005303,top_5,outstanding,681,0
"37,944",0.6931471806,ordinary,ordinary,101,0
"37,947",1.3661588476,top_5_10,outstanding,196,0
"37,949",2.0794415417,ordinary,ordinary,124,0
"37,951",0,ordinary,ordinary,31,0
"37,954",0.6931471806,ordinary,ordinary,101,0
"37,959",2.5878179376,top_5_10,outstanding,171,0
"37,961",0,ordinary,ordinary,26,0
"37,962",2.1383330595,ordinary,ordinary,109,0
"37,963",0.6931471806,ordinary,ordinary,101,0
"37,964",0,ordinary,ordinary,101,0
"37,967",0,ordinary,ordinary,6,0
"37,968",0,ordinary,ordinary,11,0
"37,976",0,ordinary,ordinary,16,0
"37,978",0.6931471806,ordinary,ordinary,101,0
"37,980",0,ordinary,ordinary,11,0
"37,982",0,ordinary,ordinary,1,0
"37,983",0.6931471806,ordinary,ordinary,11,0
"37,984",2.3617383668,top_10_15,outstanding,163,0
"37,987",0.6931471806,ordinary,ordinary,13,0
"37,988",0,ordinary,ordinary,11,0
"37,990",1.7753427106,top_10_15,outstanding,153,0
"37,991",10.3366055454,top_5,outstanding,"1,828",19
"37,992",0.6931471806,ordinary,ordinary,46,1
"37,993",0,ordinary,ordinary,16,0
"37,996",0.6931471806,ordinary,ordinary,11,0
"37,998",6.0104521784,top_5,outstanding,372,5
"37,999",0.6931471806,ordinary,ordinary,38,0
"38,001",0,top_10_15,outstanding,160,0
"38,004",0,ordinary,ordinary,106,0
"38,005",0.6931471806,ordinary,ordinary,16,0
"38,006",0.6931471806,ordinary,ordinary,21,0
"38,007",0.6931471806,ordinary,ordinary,101,0
"38,010",0,ordinary,ordinary,31,0
"38,012",0.6931471806,ordinary,ordinary,111,0
"38,016",0,top_10_15,outstanding,142,1
"38,018",0,ordinary,ordinary,14,0
"38,021",6.5240238741,top_5_10,outstanding,301,3
"38,022",0.6931471806,ordinary,ordinary,31,0
"38,023",1.3296613489,ordinary,ordinary,18,0
"38,025",0,ordinary,ordinary,21,0
"38,029",1.0466304866,ordinary,ordinary,53,0
"38,030",0,ordinary,ordinary,51,0
"38,031",0,ordinary,ordinary,6,0
"38,032",0.6931471806,ordinary,ordinary,128,0
"38,034",1.2730283366,top_10_15,outstanding,135,0
"38,035",0,ordinary,ordinary,13,0
"38,038",0,ordinary,ordinary,6,0
"38,039",0,ordinary,ordinary,128,0
"38,040",0.6931471806,ordinary,ordinary,6,0
"38,041",0,ordinary,ordinary,44,0
"38,042",2.3209301,ordinary,ordinary,74,0
"38,046",0.6931471806,ordinary,ordinary,16,0
"38,047",0.6931471806,ordinary,ordinary,11,0
"38,048",0.6931471806,ordinary,ordinary,16,0
"38,049",0.6931471806,ordinary,ordinary,29,0
"38,052",0.6931471806,ordinary,ordinary,49,0
"38,054",0,ordinary,ordinary,23,0
"38,055",4.5474794892,top_5,outstanding,350,0
"38,056",0.6931471806,ordinary,ordinary,5,0
"38,057",10.0649847214,top_5,outstanding,"1,879",27
"38,060",1.0986122887,ordinary,ordinary,14,0
"38,061",0.6365141683,ordinary,ordinary,6,0
"38,062",0,ordinary,ordinary,28,0
"38,063",0.6931471806,ordinary,ordinary,6,0
"38,064",0,ordinary,ordinary,116,0
"38,065",0,ordinary,ordinary,11,0
"38,066",0,ordinary,ordinary,21,0
"38,069",7.0923953139,top_5,outstanding,613,3
"38,070",3.5658848183,top_5_10,outstanding,292,0
"38,071",1.9661755171,ordinary,ordinary,46,1
"38,072",0,ordinary,ordinary,101,0
"38,073",0.6931471806,top_10_15,outstanding,146,0
"38,074",0.6931471806,top_10_15,outstanding,136,0
"38,075",0,ordinary,ordinary,101,0
"38,076",0.6931471806,top_5_10,outstanding,221,0
"38,078",0.6931471806,ordinary,ordinary,1,0
"38,079",0,ordinary,ordinary,127,0
"38,080",1.0397207708,ordinary,ordinary,101,0
"38,082",0.6931471806,ordinary,ordinary,56,0
"38,083",0,ordinary,ordinary,1,0
"38,085",11.6006370798,top_5,outstanding,"2,705",19
"38,088",2.0794415417,ordinary,ordinary,66,1
"38,089",0,ordinary,ordinary,16,0
"38,092",1.2914167691,ordinary,ordinary,28,0
"38,094",0,ordinary,ordinary,36,0
"38,096",0,ordinary,ordinary,6,0
"38,097",0.6931471806,ordinary,ordinary,111,0
"38,100",0.6931471806,ordinary,ordinary,36,0
"38,106",0.6931471806,ordinary,ordinary,41,0
"38,107",4.76840457,top_5,outstanding,515,1
"38,108",1.0986122887,ordinary,ordinary,11,0
"38,109",0.6931471806,ordinary,ordinary,6,0
"38,110",0,ordinary,ordinary,101,0
"38,115",0.6931471806,ordinary,ordinary,16,0
"38,117",1.7917594692,top_5_10,outstanding,182,0
"38,118",9.6694714394,top_5,outstanding,"4,471",40
"38,120",0.6931471806,ordinary,ordinary,11,0
"38,121",1.3296613489,ordinary,ordinary,18,0
"38,123",0.6931471806,ordinary,ordinary,26,0
"38,125",0.6931471806,ordinary,ordinary,101,0
"38,126",0,ordinary,ordinary,13,0
"38,128",0.6931471806,ordinary,ordinary,26,0
"38,129",2.284240086,ordinary,ordinary,45,1
"38,130",1.2798542258,ordinary,ordinary,31,0
"38,131",0,ordinary,ordinary,16,0
"38,133",0.6931471806,ordinary,ordinary,123,0
"38,136",6.7362585351,ordinary,ordinary,127,1
"38,137",0,ordinary,ordinary,121,0
"38,140",0.6931471806,ordinary,ordinary,31,0
"38,142",0,ordinary,ordinary,6,0
"38,147",1.0986122887,ordinary,ordinary,8,0
"38,151",0,ordinary,ordinary,16,0
"38,152",1.7917594692,ordinary,ordinary,101,0
"38,153",0.6931471806,ordinary,ordinary,26,0
"38,154",0.6365141683,ordinary,ordinary,21,0
"38,155",4.3786110428,ordinary,ordinary,99,1
"38,158",0,ordinary,ordinary,16,0
"38,159",0.6931471806,ordinary,ordinary,116,0
"38,161",2.7184734013,ordinary,ordinary,29,0
"38,162",0,ordinary,ordinary,11,0
"38,163",0,ordinary,ordinary,101,0
"38,165",0,ordinary,ordinary,101,0
"38,167",0,ordinary,ordinary,1,0
"38,168",0.6931471806,ordinary,ordinary,61,0
"38,171",0,ordinary,ordinary,11,0
"38,172",0.6931471806,ordinary,ordinary,33,0
"38,174",0,ordinary,ordinary,16,0
"38,183",0,ordinary,ordinary,103,0
"38,184",3.4918000746,top_5,outstanding,481,1
"38,185",0,ordinary,ordinary,109,0
"38,194",0,ordinary,ordinary,6,0
"38,196",0,ordinary,ordinary,1,0
"38,200",3.9430282016,ordinary,ordinary,32,0
"38,201",0,ordinary,ordinary,11,0
"38,202",0,ordinary,ordinary,101,0
"38,205",0,ordinary,ordinary,6,0
"38,211",0,ordinary,ordinary,12,0
"38,212",0.6931471806,ordinary,ordinary,6,0
"38,213",0,ordinary,ordinary,1,0
"38,214",0.6931471806,ordinary,ordinary,11,0
"38,215",0,ordinary,ordinary,21,0
"38,216",7.111377492,top_5,outstanding,346,3
"38,220",0.6931471806,ordinary,ordinary,1,0
"38,221",1.3862943611,ordinary,ordinary,11,0
"38,223",2.3786939224,ordinary,ordinary,59,0
"38,227",0,ordinary,ordinary,11,0
"38,228",1.0114042647,ordinary,ordinary,33,0
"38,230",1.3862943611,ordinary,ordinary,76,1
"38,235",0.6931471806,ordinary,ordinary,28,0
"38,236",0,ordinary,ordinary,16,0
"38,237",0,ordinary,ordinary,36,0
"38,238",3.8506065863,ordinary,ordinary,129,0
"38,241",3.3956135673,ordinary,ordinary,128,0
"38,242",1.7226288755,ordinary,ordinary,21,0
"38,244",8.2648668291,top_5,outstanding,585,7
"38,247",0.6931471806,ordinary,ordinary,1,0
"38,251",0,ordinary,ordinary,108,0
"38,256",1.7917594692,ordinary,ordinary,13,0
"38,261",1.2148896539,ordinary,ordinary,131,0
"38,262",0,ordinary,ordinary,21,0
"38,263",0,ordinary,ordinary,1,0
"38,264",0,ordinary,ordinary,21,0
"38,265",0.6931471806,ordinary,ordinary,1,0
"38,266",0,ordinary,ordinary,9,0
"38,267",0.6931471806,ordinary,ordinary,21,0
"38,269",0.6931471806,top_10_15,outstanding,156,1
"38,270",0,ordinary,ordinary,39,0
"38,271",0.6931471806,ordinary,ordinary,66,1
"38,274",0,ordinary,ordinary,8,0
"38,275",0.6931471806,ordinary,ordinary,11,0
"38,277",0,ordinary,ordinary,8,0
"38,280",0,ordinary,ordinary,11,0
"38,281",0,ordinary,ordinary,14,1
"38,285",1.8482162641,ordinary,ordinary,98,1
"38,287",0,ordinary,ordinary,113,0
"38,288",0.6931471806,ordinary,ordinary,21,0
"38,292",0.6931471806,ordinary,ordinary,38,0
"38,293",0,ordinary,ordinary,16,0
"38,294",0,ordinary,ordinary,11,0
"38,296",0.8851055716,top_5_10,outstanding,187,0
"38,298",0,ordinary,ordinary,16,0
"38,299",1.8825588426,ordinary,ordinary,20,0
"38,303",0.6931471806,ordinary,ordinary,1,0
"38,306",0.6931471806,ordinary,ordinary,111,0
"38,307",5.7827222183,top_5,outstanding,338,1
"38,308",0.6931471806,ordinary,ordinary,28,0
"38,312",0,ordinary,ordinary,6,0
"38,313",0,ordinary,ordinary,11,0
"38,317",0.6390318597,ordinary,ordinary,8,0
"38,321",1.3661588476,top_5_10,outstanding,173,0
"38,324",0.6931471806,ordinary,ordinary,18,0
"38,325",0.6365141683,ordinary,ordinary,13,0
"38,327",0,top_10_15,outstanding,151,1
"38,330",5.7968117523,ordinary,ordinary,119,0
"38,331",5.2305213476,top_5,outstanding,473,1
"38,333",0.6931471806,ordinary,ordinary,6,0
"38,334",0,ordinary,ordinary,1,0
"38,336",0.6931471806,ordinary,ordinary,16,0
"38,337",0,ordinary,ordinary,66,0
"38,340",0,ordinary,ordinary,11,0
"38,341",1.0670895188,ordinary,ordinary,10,0
"38,343",2.0794415417,ordinary,ordinary,31,0
"38,345",2.6885678425,top_5_10,outstanding,176,0
"38,349",1.0397207708,ordinary,ordinary,46,0
"38,350",0.6931471806,ordinary,ordinary,1,0
"38,351",0,ordinary,ordinary,1,0
"38,352",0.6931471806,top_10_15,outstanding,151,0
"38,353",0.6931471806,ordinary,ordinary,101,0
"38,355",0,ordinary,ordinary,6,0
"38,356",0.6931471806,ordinary,ordinary,11,0
"38,357",0.6931471806,ordinary,ordinary,6,0
"38,358",0.6931471806,ordinary,ordinary,103,0
"38,362",2.4126409414,ordinary,ordinary,41,0
"38,363",0.6931471806,ordinary,ordinary,21,0
"38,368",1.3862943611,ordinary,ordinary,41,0
"38,373",0.6931471806,ordinary,ordinary,36,0
"38,376",1.3862943611,top_10_15,outstanding,143,0
"38,381",0,ordinary,ordinary,21,0
"38,382",0,ordinary,ordinary,1,0
"38,383",0,ordinary,ordinary,113,0
"38,384",0,ordinary,ordinary,101,0
"38,385",0.6931471806,ordinary,ordinary,101,0
"38,386",0,ordinary,ordinary,11,0
"38,389",0,ordinary,ordinary,41,0
"38,394",0.6931471806,ordinary,ordinary,118,0
"38,396",0,ordinary,ordinary,18,0
"38,398",12.7059838698,top_5,outstanding,"12,655",110
"38,400",0,ordinary,ordinary,18,0
"38,401",0.6931471806,ordinary,ordinary,11,0
"38,402",0,ordinary,ordinary,121,0
"38,403",0,ordinary,ordinary,11,0
"38,406",1.922670258,top_5,outstanding,329,0
"38,407",0,ordinary,ordinary,111,0
"38,408",0.6931471806,top_10_15,outstanding,145,0
"38,409",1.7917594692,ordinary,ordinary,11,0
"38,410",0.6931471806,ordinary,ordinary,6,0
"38,412",0,ordinary,ordinary,33,0
"38,414",0.6931471806,ordinary,ordinary,111,0
"38,416",0,ordinary,ordinary,36,1
"38,417",1.2424533249,ordinary,ordinary,23,0
"38,418",0.6931471806,ordinary,ordinary,21,0
"38,422",2.1476003444,ordinary,ordinary,34,0
"38,424",1.9427640444,top_5_10,outstanding,257,0
"38,425",0,ordinary,ordinary,121,0
"38,426",0.6931471806,ordinary,ordinary,111,0
"38,429",0.6931471806,ordinary,ordinary,1,0
"38,430",0.6931471806,ordinary,ordinary,118,0
"38,434",0.6931471806,ordinary,ordinary,108,0
"38,435",1.7478680975,ordinary,ordinary,115,0
"38,436",2.3845815168,ordinary,ordinary,53,0
"38,437",1.0986122887,ordinary,ordinary,21,0
"38,438",7.9711611409,top_5,outstanding,567,5
"38,440",0,ordinary,ordinary,106,0
"38,443",1.3296613489,ordinary,ordinary,128,0
"38,444",0,top_5_10,outstanding,168,0
"38,446",0,ordinary,ordinary,6,0
"38,448",0,top_5_10,outstanding,218,0
"38,449",1.0986122887,ordinary,ordinary,16,0
"38,450",0,ordinary,ordinary,1,0
"38,451",0,ordinary,ordinary,6,0
"38,452",0,ordinary,ordinary,1,0
"38,453",0.6931471806,ordinary,ordinary,1,0
"38,455",0.6931471806,ordinary,ordinary,6,0
"38,456",0,ordinary,ordinary,101,0
"38,460",0.6931471806,ordinary,ordinary,11,0
"38,464",2.4849066498,ordinary,ordinary,71,0
"38,465",0,ordinary,ordinary,4,0
"38,468",0,ordinary,ordinary,6,0
"38,470",1.6541443662,top_5,outstanding,373,2
"38,472",0,ordinary,ordinary,11,0
"38,473",2.3412517992,ordinary,ordinary,88,0
"38,474",1.3862943611,ordinary,ordinary,115,0
"38,475",1.1935496041,top_10_15,outstanding,157,0
"38,476",0,ordinary,ordinary,31,0
"38,477",0,ordinary,ordinary,9,0
"38,478",0,ordinary,ordinary,11,0
"38,481",0,ordinary,ordinary,13,0
"38,484",0.6931471806,ordinary,ordinary,19,0
"38,486",0.6931471806,ordinary,ordinary,13,0
"38,488",0,ordinary,ordinary,6,0
"38,491",5.6620075591,top_5_10,outstanding,172,0
"38,492",0.6931471806,ordinary,ordinary,6,0
"38,494",3.6797333216,top_10_15,outstanding,154,0
"38,496",6.1849670474,top_5,outstanding,534,5
"38,497",0.6931471806,ordinary,ordinary,1,0
"38,498",0,ordinary,ordinary,16,0
"38,499",0.6365141683,ordinary,ordinary,1,0
"38,504",5.2158625058,top_5,outstanding,328,1
"38,505",0.6365141683,ordinary,ordinary,126,1
"38,506",0,ordinary,ordinary,11,0
"38,508",0,ordinary,ordinary,21,0
"38,509",0,ordinary,ordinary,21,0
"38,511",1.7127324378,ordinary,ordinary,21,0
"38,513",0,ordinary,ordinary,106,0
"38,514",0.6931471806,ordinary,ordinary,11,0
"38,515",0.4505612089,ordinary,ordinary,3,0
"38,516",1.2730283366,ordinary,ordinary,30,0
"38,519",0,ordinary,ordinary,1,0
"38,520",0,ordinary,ordinary,56,0
"38,522",0,ordinary,ordinary,11,0
"38,523",0.6931471806,ordinary,ordinary,14,0
"38,526",3.1229947441,ordinary,ordinary,72,1
"38,528",2.1574955721,top_5_10,outstanding,173,0
"38,529",0,top_10_15,outstanding,148,0
"38,531",1.735126457,ordinary,ordinary,31,0
"38,533",4.9004097011,top_5,outstanding,603,2
"38,534",0,ordinary,ordinary,9,0
"38,536",0.6931471806,ordinary,ordinary,26,0
"38,538",0,ordinary,ordinary,11,0
"38,539",2.9364708753,ordinary,ordinary,36,0
"38,544",1.1437083894,ordinary,ordinary,15,0
"38,545",0.6931471806,ordinary,ordinary,16,0
"38,547",0.6931471806,ordinary,ordinary,51,0
"38,548",0.6931471806,ordinary,ordinary,31,0
"38,549",0,ordinary,ordinary,36,1
"38,550",0,ordinary,ordinary,116,0
"38,551",0.6931471806,ordinary,ordinary,1,0
"38,553",0,ordinary,ordinary,11,0
"38,558",0,ordinary,ordinary,1,0
"38,559",0,ordinary,ordinary,121,0
"38,563",0.6931471806,ordinary,ordinary,61,0
"38,564",0,ordinary,ordinary,16,0
"38,565",0,ordinary,ordinary,1,0
"38,568",0.6931471806,ordinary,ordinary,31,0
"38,569",0.6931471806,ordinary,ordinary,11,0
"38,571",0,ordinary,ordinary,11,0
"38,572",0.6931471806,top_10_15,outstanding,161,0
"38,573",0.6931471806,ordinary,ordinary,1,0
"38,574",0,ordinary,ordinary,1,0
"38,576",0,ordinary,ordinary,1,0
"38,577",0.673011667,ordinary,ordinary,51,0
"38,579",5.8798132992,top_5,outstanding,350,5
"38,580",0.6931471806,ordinary,ordinary,56,0
"38,582",0.6931471806,ordinary,ordinary,17,0
"38,585",0.6931471806,ordinary,ordinary,39,0
"38,586",0.6931471806,ordinary,ordinary,1,0
"38,587",1.6020559155,top_5_10,outstanding,230,0
"38,589",1.3296613489,ordinary,ordinary,76,1
"38,592",0,ordinary,ordinary,16,0
"38,593",0,ordinary,ordinary,16,0
"38,595",0,ordinary,ordinary,16,0
"38,597",0,ordinary,ordinary,94,0
"38,598",0,ordinary,ordinary,11,0
"38,600",0,ordinary,ordinary,123,0
"38,601",0.6931471806,ordinary,ordinary,36,0
"38,603",0.6931471806,ordinary,ordinary,51,0
"38,605",0,ordinary,ordinary,11,0
"38,609",0,ordinary,ordinary,6,0
"38,610",0,ordinary,ordinary,6,0
"38,612",3.1584705213,top_5,outstanding,326,1
"38,613",0.6931471806,ordinary,ordinary,84,1
"38,614",0,ordinary,ordinary,4,0
"38,616",1.3086053873,top_10_15,outstanding,135,0
"38,617",1.054920168,ordinary,ordinary,35,0
"38,619",1.0986122887,ordinary,ordinary,111,0
"38,620",0,ordinary,ordinary,128,0
"38,621",0,ordinary,ordinary,29,0
"38,622",1.7917594692,ordinary,ordinary,9,0
"38,625",0,ordinary,ordinary,26,0
"38,629",0.6931471806,ordinary,ordinary,1,0
"38,634",0.6931471806,ordinary,ordinary,23,0
"38,637",0,ordinary,ordinary,6,0
"38,638",0.6931471806,ordinary,ordinary,31,1
"38,640",0,ordinary,ordinary,8,0
"38,641",3.7989608544,top_5_10,outstanding,180,0
"38,642",0.6931471806,ordinary,ordinary,19,0
"38,643",0,ordinary,ordinary,16,0
"38,644",0,ordinary,ordinary,21,0
"38,648",0,ordinary,ordinary,21,0
"38,649",5.793113218,top_5,outstanding,441,0
"38,652",3.4657359028,ordinary,ordinary,111,0
"38,654",0.6931471806,ordinary,ordinary,131,0
"38,656",0,ordinary,ordinary,26,0
"38,660",0.6931471806,ordinary,ordinary,28,0
"38,661",0.6931471806,ordinary,ordinary,9,0
"38,665",2.6500348166,ordinary,ordinary,66,0
"38,669",0.6931471806,top_10_15,outstanding,148,0
"38,670",0.6931471806,ordinary,ordinary,11,0
"38,673",0.6931471806,ordinary,ordinary,16,0
"38,674",0,ordinary,ordinary,21,0
"38,675",0.6931471806,ordinary,ordinary,16,0
"38,676",0,ordinary,ordinary,16,0
"38,678",6.1433848632,top_5,outstanding,404,1
"38,679",0,ordinary,ordinary,1,0
"38,681",5.1523640643,top_5,outstanding,454,4
"38,682",0,top_10_15,outstanding,148,0
"38,685",0,ordinary,ordinary,1,0
"38,686",2.0253262208,top_5_10,outstanding,305,3
"38,687",0,ordinary,ordinary,1,0
"38,692",1.0986122887,ordinary,ordinary,7,0
"38,693",0.6931471806,ordinary,ordinary,106,0
"38,694",0.6931471806,ordinary,ordinary,1,0
"38,695",0,ordinary,ordinary,6,0
"38,696",4.1348774386,ordinary,ordinary,76,0
"38,697",0.6931471806,ordinary,ordinary,101,0
"38,698",0,ordinary,ordinary,16,0
"38,700",0,ordinary,ordinary,18,0
"38,702",0.6931471806,ordinary,ordinary,131,0
"38,704",6.2869397789,top_5_10,outstanding,289,0
"38,708",0,ordinary,ordinary,26,0
"38,709",0,ordinary,ordinary,1,0
"38,711",2.4919117849,ordinary,ordinary,91,2
"38,712",0,ordinary,ordinary,6,0
"38,714",0.6931471806,ordinary,ordinary,1,0
"38,715",2.1643910601,top_5_10,outstanding,262,1
"38,718",4.3161959861,top_5,outstanding,"1,050",4
"38,720",1.2730283366,ordinary,ordinary,13,0
"38,722",0.6931471806,ordinary,ordinary,103,0
"38,724",0.6931471806,ordinary,ordinary,6,0
"38,725",0,ordinary,ordinary,1,0
"38,726",0.6931471806,ordinary,ordinary,16,0
"38,728",0,ordinary,ordinary,1,0
"38,731",0,ordinary,ordinary,3,0
"38,736",0,ordinary,ordinary,1,0
"38,738",0,ordinary,ordinary,16,0
"38,739",0,ordinary,ordinary,101,0
"38,741",0.6931471806,ordinary,ordinary,59,0
"38,744",0,ordinary,ordinary,1,0
"38,745",0,ordinary,ordinary,6,0
"38,746",0,ordinary,ordinary,1,0
"38,749",0,ordinary,ordinary,11,0
"38,751",0,ordinary,ordinary,31,0
"38,753",0,ordinary,ordinary,31,0
"38,754",1.6434177198,top_10_15,outstanding,143,0
"38,755",0,ordinary,ordinary,111,0
"38,756",3.8696976527,top_5,outstanding,406,3
"38,757",0,ordinary,ordinary,111,0
"38,758",0,ordinary,ordinary,11,0
"38,763",1.0986122887,ordinary,ordinary,23,0
"38,764",0,ordinary,ordinary,11,0
"38,765",0,ordinary,ordinary,11,0
"38,766",1.0986122887,ordinary,ordinary,111,0
"38,767",0,ordinary,ordinary,21,0
"38,769",5.7326372452,top_5,outstanding,336,2
"38,772",1.0986122887,ordinary,ordinary,7,0
"38,773",0,ordinary,ordinary,101,0
"38,775",1.1189688669,ordinary,ordinary,25,0
"38,776",0.6931471806,ordinary,ordinary,12,0
"38,777",0.6931471806,ordinary,ordinary,6,0
"38,778",0,ordinary,ordinary,103,0
"38,780",0.6931471806,ordinary,ordinary,41,0
"38,781",0,ordinary,ordinary,8,0
"38,783",0,ordinary,ordinary,26,1
"38,785",0,ordinary,ordinary,6,0
"38,786",0.6931471806,ordinary,ordinary,16,0
"38,788",0,ordinary,ordinary,56,0
"38,790",0,ordinary,ordinary,1,0
"38,793",0,ordinary,ordinary,4,0
"38,794",0.6931471806,ordinary,ordinary,86,0
"38,796",0.6931471806,ordinary,ordinary,9,0
"38,797",0,ordinary,ordinary,1,0
"38,798",0,ordinary,ordinary,1,0
"38,799",4.0133290454,top_10_15,outstanding,166,1
"38,801",0,ordinary,ordinary,1,0
"38,803",0,ordinary,ordinary,101,0
"38,805",1.0986122887,ordinary,ordinary,101,0
"38,806",0,ordinary,ordinary,101,0
"38,807",3.4135696538,ordinary,ordinary,122,0
"38,808",0.6931471806,ordinary,ordinary,101,0
"38,813",0.6931471806,ordinary,ordinary,6,0
"38,815",0.6931471806,ordinary,ordinary,1,0
"38,816",0.6931471806,ordinary,ordinary,6,0
"38,817",0.6931471806,top_10_15,outstanding,156,0
"38,818",0.6931471806,ordinary,ordinary,13,0
"38,821",0.6931471806,ordinary,ordinary,11,0
"38,823",0.6931471806,ordinary,ordinary,106,0
"38,826",0,ordinary,ordinary,3,0
"38,828",0,ordinary,ordinary,9,0
"38,829",0,ordinary,ordinary,1,0
"38,830",0,ordinary,ordinary,16,0
"38,831",0,ordinary,ordinary,6,0
"38,833",0.6931471806,ordinary,ordinary,16,0
"38,835",2.5500625961,ordinary,ordinary,108,0
"38,837",0,ordinary,ordinary,1,0
"38,838",0,ordinary,ordinary,1,0
"38,839",0,ordinary,ordinary,16,0
"38,841",2.1469363615,ordinary,ordinary,129,0
"38,843",0,ordinary,ordinary,6,0
"38,846",0.6931471806,ordinary,ordinary,6,0
"38,847",0,ordinary,ordinary,8,0
"38,850",1.1606047332,top_10_15,outstanding,139,0
"38,852",3.5880482535,ordinary,ordinary,95,0
"38,856",1.0986122887,ordinary,ordinary,6,0
"38,858",0,ordinary,ordinary,16,0
"38,859",0,ordinary,ordinary,11,0
"38,860",5.0757026541,top_5,outstanding,330,1
"38,862",0.6931471806,ordinary,ordinary,31,0
"38,863",0,ordinary,ordinary,6,0
"38,864",0,ordinary,ordinary,13,0
"38,865",1.0986122887,ordinary,ordinary,1,0
"38,870",0,ordinary,ordinary,11,0
"38,872",0.6931471806,ordinary,ordinary,23,0
"38,873",0.5004024235,ordinary,ordinary,12,0
"38,875",0.6931471806,ordinary,ordinary,11,0
"38,876",2.5878179376,ordinary,ordinary,63,0
"38,877",0,ordinary,ordinary,1,0
"38,878",0.6931471806,ordinary,ordinary,1,0
"38,879",0,ordinary,ordinary,16,0
"38,880",0.6931471806,ordinary,ordinary,8,0
"38,881",2.1972245773,ordinary,ordinary,1,0
"38,882",0.6931471806,ordinary,ordinary,6,0
"38,883",0.673011667,ordinary,ordinary,108,0
"38,885",0,ordinary,ordinary,8,0
"38,888",1.1935496041,ordinary,ordinary,33,0
"38,889",0.6931471806,ordinary,ordinary,41,0
"38,892",1.1437083894,top_10_15,outstanding,163,1
"38,894",0,ordinary,ordinary,11,0
"38,895",2.0261953603,ordinary,ordinary,103,1
"38,899",1.9465047011,ordinary,ordinary,65,1
"38,904",1.7328679514,ordinary,ordinary,131,0
"38,906",0.6931471806,ordinary,ordinary,6,0
"38,907",0,ordinary,ordinary,1,0
"38,908",0,ordinary,ordinary,101,0
"38,910",2.2538575896,top_5_10,outstanding,173,0
"38,914",0,ordinary,ordinary,6,0
"38,917",1.7328679514,ordinary,ordinary,51,0
"38,918",0,ordinary,ordinary,6,0
"38,921",0.6931471806,ordinary,ordinary,21,0
"38,922",0.6931471806,ordinary,ordinary,3,0
"38,923",0.6931471806,ordinary,ordinary,26,1
"38,927",3.7950596612,ordinary,ordinary,97,2
"38,928",0,ordinary,ordinary,11,0
"38,930",0,ordinary,ordinary,11,0
"38,933",0.6931471806,ordinary,ordinary,31,0
"38,935",1.3862943611,ordinary,ordinary,15,0
"38,938",0,ordinary,ordinary,11,0
"38,939",0.6931471806,ordinary,ordinary,121,0
"38,942",1.3296613489,ordinary,ordinary,116,0
"38,943",0.6931471806,ordinary,ordinary,106,0
"38,946",0.6931471806,ordinary,ordinary,1,0
"38,947",0,ordinary,ordinary,128,0
"38,948",1.3296613489,ordinary,ordinary,6,0
"38,950",0.6365141683,ordinary,ordinary,24,0
"38,955",0.6931471806,ordinary,ordinary,103,0
"38,958",0,ordinary,ordinary,123,0
"38,961",0,ordinary,ordinary,21,0
"38,963",0.6931471806,ordinary,ordinary,11,0
"38,964",2.053997994,top_5_10,outstanding,190,0
"38,965",0.6931471806,ordinary,ordinary,4,0
"38,966",0.6931471806,ordinary,ordinary,4,0
"38,967",0.6931471806,ordinary,ordinary,6,0
"38,969",1.3296613489,ordinary,ordinary,41,0
"38,971",2.4067041623,ordinary,ordinary,26,0
"38,972",0,ordinary,ordinary,1,0
"38,973",10.2153304147,top_5,outstanding,"7,460",55
"38,975",1.08219553,ordinary,ordinary,1,0
"38,976",0,ordinary,ordinary,6,0
"38,977",0.6931471806,ordinary,ordinary,31,0
"38,978",0.6931471806,ordinary,ordinary,11,0
"38,980",0,ordinary,ordinary,16,0
"38,982",0,ordinary,ordinary,1,0
"38,983",0.6931471806,ordinary,ordinary,6,0
"38,984",0,ordinary,ordinary,18,0
"38,986",0.6931471806,ordinary,ordinary,19,0
"38,987",0,ordinary,ordinary,1,0
"38,990",3.6990434685,ordinary,ordinary,64,0
"38,992",2.8903717579,ordinary,ordinary,87,0
"38,993",1.9459101491,ordinary,ordinary,101,0
"38,995",0.6931471806,ordinary,ordinary,11,0
