"id_user","entropy","class","class2","reputation","accepted_answers"
"15,451",0,ordinary,ordinary,18,0
"15,452",0.6931471806,ordinary,ordinary,140,0
"15,453",0,ordinary,ordinary,16,0
"15,455",0,ordinary,ordinary,123,0
"15,456",1.2554823252,ordinary,ordinary,135,0
"15,458",0.6931471806,ordinary,ordinary,21,0
"15,459",2.0374114557,ordinary,ordinary,156,0
"15,463",0.6931471806,ordinary,ordinary,113,0
"15,465",0,ordinary,ordinary,116,0
"15,468",0,ordinary,ordinary,11,0
"15,469",0.6931471806,ordinary,ordinary,11,0
"15,473",0,ordinary,ordinary,38,0
"15,474",0,ordinary,ordinary,16,0
"15,475",0.6365141683,ordinary,ordinary,21,0
"15,476",1.589531587,top_5_10,outstanding,231,0
"15,480",0,ordinary,ordinary,109,0
"15,482",1.2540994652,top_10_15,outstanding,166,0
"15,485",0.6931471806,ordinary,ordinary,46,0
"15,486",0.6931471806,ordinary,ordinary,49,1
"15,487",0,ordinary,ordinary,151,0
"15,488",0,ordinary,ordinary,111,0
"15,492",0,ordinary,ordinary,13,0
"15,494",0.6931471806,ordinary,ordinary,101,0
"15,497",2.3231826687,ordinary,ordinary,66,0
"15,498",0.6931471806,ordinary,ordinary,28,0
"15,501",1.2730283366,ordinary,ordinary,126,0
"15,504",0,ordinary,ordinary,146,0
"15,510",1.735126457,ordinary,ordinary,89,0
"15,514",0.6931471806,ordinary,ordinary,21,0
"15,521",0,ordinary,ordinary,21,0
"15,524",0.6931471806,ordinary,ordinary,68,0
"15,526",2.0253262208,ordinary,ordinary,151,0
"15,527",0,ordinary,ordinary,1,0
"15,528",0.6931471806,ordinary,ordinary,101,0
"15,530",0.6931471806,ordinary,ordinary,1,0
"15,531",0.6931471806,top_10_15,outstanding,178,0
"15,532",0.6931471806,ordinary,ordinary,19,0
"15,533",3.2823813509,ordinary,ordinary,131,0
"15,534",0,ordinary,ordinary,6,0
"15,538",0.6931471806,ordinary,ordinary,43,0
"15,539",1.6762349391,ordinary,ordinary,33,0
"15,540",9.1207381054,top_5,outstanding,919,11
"15,544",0,ordinary,ordinary,9,0
"15,547",1.0986122887,top_10_15,outstanding,174,0
"15,548",0,ordinary,ordinary,14,0
"15,549",1.0986122887,ordinary,ordinary,11,0
"15,558",0,top_10_15,outstanding,171,0
"15,560",0.6931471806,ordinary,ordinary,36,0
"15,568",0.6931471806,ordinary,ordinary,127,0
"15,569",0.6931471806,top_5_10,outstanding,259,0
"15,571",0.6931471806,ordinary,ordinary,14,0
"15,574",0,ordinary,ordinary,143,0
"15,576",0.6931471806,ordinary,ordinary,9,0
"15,581",0.6931471806,ordinary,ordinary,34,0
"15,582",2.353554804,top_5_10,outstanding,326,0
"15,584",0.6931471806,ordinary,ordinary,13,0
"15,585",0,ordinary,ordinary,36,1
"15,586",3.417149614,top_5_10,outstanding,227,1
"15,589",0.6931471806,ordinary,ordinary,129,0
"15,590",0,ordinary,ordinary,18,0
"15,591",0.6931471806,ordinary,ordinary,114,0
"15,592",1.7462656841,ordinary,ordinary,84,0
"15,596",9.5024422344,top_5,outstanding,"1,004",8
"15,598",0,ordinary,ordinary,138,0
"15,599",0,ordinary,ordinary,101,0
"15,600",0.6931471806,ordinary,ordinary,138,0
"15,606",0,ordinary,ordinary,139,0
"15,608",0,ordinary,ordinary,101,0
"15,610",0,ordinary,ordinary,128,0
"15,612",0,ordinary,ordinary,29,0
"15,617",0,ordinary,ordinary,30,0
"15,620",0,ordinary,ordinary,113,0
"15,622",0,ordinary,ordinary,6,0
"15,623",0,ordinary,ordinary,21,0
"15,627",0,top_10_15,outstanding,193,0
"15,630",0,ordinary,ordinary,113,0
"15,631",2.3410656136,ordinary,ordinary,101,0
"15,633",0,ordinary,ordinary,113,0
"15,635",0,ordinary,ordinary,31,0
"15,639",1.1032634988,ordinary,ordinary,40,0
"15,640",1.5983686278,ordinary,ordinary,45,0
"15,641",0.6931471806,ordinary,ordinary,103,0
"15,643",1.0986122887,ordinary,ordinary,103,0
"15,645",0,ordinary,ordinary,101,0
"15,646",8.0896006428,top_5_10,outstanding,253,0
"15,647",0,ordinary,ordinary,101,0
"15,648",0,ordinary,ordinary,26,0
"15,650",0,ordinary,ordinary,13,0
"15,651",2.7504922469,ordinary,ordinary,149,0
"15,657",0,ordinary,ordinary,21,0
"15,658",4.0584195149,ordinary,ordinary,136,0
"15,659",0,ordinary,ordinary,21,0
"15,662",0,ordinary,ordinary,1,0
"15,665",0,ordinary,ordinary,138,0
"15,666",3.0908458064,top_5_10,outstanding,341,4
"15,667",1.3296613489,ordinary,ordinary,46,1
"15,668",0.5004024235,ordinary,ordinary,107,0
"15,673",2.8029875165,top_10_15,outstanding,173,0
"15,675",0.6931471806,ordinary,ordinary,11,0
"15,676",0,ordinary,ordinary,21,0
"15,677",0,ordinary,ordinary,21,0
"15,679",0.6931471806,ordinary,ordinary,11,0
"15,684",0,ordinary,ordinary,11,0
"15,686",3.5282743648,ordinary,ordinary,131,0
"15,688",0,ordinary,ordinary,16,0
"15,689",0,ordinary,ordinary,101,0
"15,692",0.6931471806,ordinary,ordinary,101,0
"15,693",0,ordinary,ordinary,6,0
"15,697",0.6931471806,ordinary,ordinary,93,0
"15,701",1.8047884695,ordinary,ordinary,91,2
"15,702",0,ordinary,ordinary,101,0
"15,704",0,ordinary,ordinary,1,0
"15,706",0.5623351446,ordinary,ordinary,111,0
"15,708",1.7917594692,ordinary,ordinary,41,0
"15,710",0.6931471806,ordinary,ordinary,131,0
"15,713",0.9075352941,top_5_10,outstanding,289,0
"15,714",4.6668790051,ordinary,ordinary,103,0
"15,715",0.6931471806,ordinary,ordinary,26,0
"15,716",0,ordinary,ordinary,16,0
"15,719",0.6931471806,ordinary,ordinary,11,0
"15,720",0,ordinary,ordinary,13,0
"15,721",1.0733942813,ordinary,ordinary,146,3
"15,722",0.6931471806,ordinary,ordinary,107,0
"15,723",0,ordinary,ordinary,119,0
"15,728",0,ordinary,ordinary,11,0
"15,729",4.7387642394,ordinary,ordinary,101,0
"15,731",10.2717322972,top_5,outstanding,"2,105",14
"15,736",0.6931471806,ordinary,ordinary,11,0
"15,737",1.0986122887,ordinary,ordinary,26,0
"15,740",0.3767701613,ordinary,ordinary,108,0
"15,747",0,ordinary,ordinary,13,0
"15,748",0.6931471806,ordinary,ordinary,138,0
"15,749",1.0986122887,ordinary,ordinary,36,1
"15,751",1.3862943611,ordinary,ordinary,106,0
"15,754",2.4849066498,ordinary,ordinary,116,1
"15,755",0.6931471806,ordinary,ordinary,1,0
"15,758",0,ordinary,ordinary,111,0
"15,763",2.0535340381,ordinary,ordinary,101,0
"15,764",1.3862943611,ordinary,ordinary,143,0
"15,765",0.6931471806,ordinary,ordinary,31,0
"15,767",0,ordinary,ordinary,11,0
"15,768",0,ordinary,ordinary,18,0
"15,773",0.6931471806,ordinary,ordinary,11,0
"15,774",0.673011667,ordinary,ordinary,101,0
"15,776",0,ordinary,ordinary,101,0
"15,779",0,ordinary,ordinary,118,0
"15,780",0,ordinary,ordinary,103,0
"15,782",3.5021956,top_5_10,outstanding,251,0
"15,783",0,ordinary,ordinary,14,0
"15,785",0,ordinary,ordinary,18,0
"15,786",0.6931471806,ordinary,ordinary,6,0
"15,788",4.9414967934,ordinary,ordinary,55,0
"15,789",0.6931471806,ordinary,ordinary,33,0
"15,790",1.2730283366,top_5_10,outstanding,220,0
"15,791",3.6029455709,top_5_10,outstanding,352,2
"15,797",0.8675632285,top_10_15,outstanding,168,0
"15,799",0.6931471806,ordinary,ordinary,128,0
"15,801",4.5831945328,top_5_10,outstanding,251,0
"15,802",2.7725887222,ordinary,ordinary,61,0
"15,805",0,ordinary,ordinary,26,0
"15,810",0.6931471806,ordinary,ordinary,23,0
"15,811",0.6931471806,ordinary,ordinary,61,0
"15,812",0,ordinary,ordinary,17,0
"15,815",1.0986122887,ordinary,ordinary,101,0
"15,819",1.3862943611,ordinary,ordinary,50,0
"15,822",8.1534959857,top_5,outstanding,527,4
"15,825",0,ordinary,ordinary,41,0
"15,826",0.6931471806,ordinary,ordinary,51,0
"15,827",1.0986122887,ordinary,ordinary,106,0
"15,828",0,ordinary,ordinary,23,0
"15,831",0,ordinary,ordinary,6,0
"15,835",3.5213776091,ordinary,ordinary,98,1
"15,837",0.6931471806,ordinary,ordinary,101,0
"15,838",1.0986122887,ordinary,ordinary,136,0
"15,844",0,ordinary,ordinary,119,0
"15,847",0,ordinary,ordinary,1,0
"15,848",0.6931471806,ordinary,ordinary,23,0
"15,849",0.673011667,ordinary,ordinary,133,0
"15,854",1.6914343363,ordinary,ordinary,126,0
"15,855",1.7917594692,ordinary,ordinary,16,0
"15,858",3.5284101347,top_5_10,outstanding,224,2
"15,861",0.6931471806,ordinary,ordinary,116,0
"15,866",0.6931471806,ordinary,ordinary,1,0
"15,874",4.0096965095,ordinary,ordinary,27,0
"15,875",3.1495611068,ordinary,ordinary,71,0
"15,877",0.5623351446,ordinary,ordinary,121,0
"15,878",0.6931471806,ordinary,ordinary,101,0
"15,881",0,ordinary,ordinary,51,0
"15,883",0.6931471806,ordinary,ordinary,101,0
"15,889",0.6931471806,ordinary,ordinary,101,0
"15,891",0,ordinary,ordinary,28,0
"15,892",0.9556998911,ordinary,ordinary,55,0
"15,897",1.0986122887,ordinary,ordinary,21,0
"15,898",0.6931471806,ordinary,ordinary,61,0
"15,905",0.6931471806,ordinary,ordinary,9,0
"15,908",1.6762349391,top_10_15,outstanding,183,0
"15,911",0.6931471806,ordinary,ordinary,111,0
"15,912",0,ordinary,ordinary,26,0
"15,914",0,ordinary,ordinary,108,0
"15,917",0.6931471806,ordinary,ordinary,36,0
"15,919",0.4505612089,ordinary,ordinary,36,0
"15,921",0.6931471806,ordinary,ordinary,138,0
"15,922",0.6931471806,ordinary,ordinary,19,0
"15,923",1.3862943611,ordinary,ordinary,151,0
"15,924",0,ordinary,ordinary,21,0
"15,926",0,ordinary,ordinary,123,0
"15,927",0,ordinary,ordinary,108,0
"15,929",4.8912904311,ordinary,ordinary,73,1
"15,930",0,ordinary,ordinary,12,0
"15,932",0,ordinary,ordinary,29,0
"15,935",5.7831731363,top_5,outstanding,676,6
"15,936",0.6931471806,ordinary,ordinary,154,0
"15,937",0.6931471806,ordinary,ordinary,111,0
"15,938",0.6931471806,ordinary,ordinary,1,0
"15,940",11.9082676794,top_5,outstanding,"1,836",14
"15,942",0,ordinary,ordinary,106,0
"15,946",0.6931471806,ordinary,ordinary,111,0
"15,947",0,ordinary,ordinary,116,0
"15,948",0.6931471806,top_10_15,outstanding,181,0
"15,954",0,ordinary,ordinary,43,0
"15,955",1.7328679514,ordinary,ordinary,40,0
"15,960",0,ordinary,ordinary,13,0
"15,964",7.7797833455,top_5,outstanding,665,7
"15,965",0,ordinary,ordinary,1,0
"15,968",0.6931471806,ordinary,ordinary,104,0
"15,969",0,ordinary,ordinary,1,0
"15,970",0.6931471806,ordinary,ordinary,109,0
"15,974",4.8622935447,ordinary,ordinary,96,0
"15,976",0.6365141683,ordinary,ordinary,23,0
"15,977",2.5426689148,ordinary,ordinary,139,2
"15,980",0,ordinary,ordinary,11,0
"15,982",0.6931471806,ordinary,ordinary,138,0
"15,983",1.1395704473,ordinary,ordinary,61,2
"15,984",1.6488470717,ordinary,ordinary,104,0
"15,985",0.6931471806,ordinary,ordinary,101,0
"15,991",0,ordinary,ordinary,101,0
"15,995",3.1012049802,ordinary,ordinary,150,0
"15,996",0,ordinary,ordinary,6,0
"15,998",0.6931471806,ordinary,ordinary,43,0
"15,999",7.7685332494,top_5,outstanding,556,8
"16,006",0,ordinary,ordinary,101,0
"16,008",0,ordinary,ordinary,23,0
"16,011",0.6931471806,ordinary,ordinary,11,0
"16,013",0,ordinary,ordinary,19,0
"16,018",0.6931471806,ordinary,ordinary,61,0
"16,022",2.71595571,top_10_15,outstanding,166,0
"16,028",0,ordinary,ordinary,21,0
"16,029",0,ordinary,ordinary,23,0
"16,031",3.5835189385,top_10_15,outstanding,181,2
"16,032",0.6931471806,ordinary,ordinary,33,0
"16,033",0,ordinary,ordinary,101,0
"16,034",0,ordinary,ordinary,23,0
"16,035",0,ordinary,ordinary,51,0
"16,036",0,ordinary,ordinary,13,0
"16,037",0.6931471806,ordinary,ordinary,17,0
"16,041",0,ordinary,ordinary,101,0
"16,042",0.6931471806,ordinary,ordinary,6,0
"16,045",0.6390318597,ordinary,ordinary,129,0
"16,049",8.8809782075,top_5,outstanding,"1,205",16
"16,050",0,ordinary,ordinary,126,0
"16,051",0,ordinary,ordinary,101,0
"16,052",0,ordinary,ordinary,105,0
"16,054",0.9743147529,ordinary,ordinary,45,0
"16,063",0,ordinary,ordinary,6,0
"16,067",0,ordinary,ordinary,19,0
"16,068",0,ordinary,ordinary,145,0
"16,070",2.2102535776,ordinary,ordinary,61,0
"16,076",10.8344485968,top_5,outstanding,"6,131",37
"16,078",0,ordinary,ordinary,11,0
"16,080",1.0986122887,ordinary,ordinary,21,0
"16,083",3.2405059338,ordinary,ordinary,35,0
"16,086",0,ordinary,ordinary,128,0
"16,089",0,ordinary,ordinary,71,0
"16,091",0,ordinary,ordinary,101,0
"16,092",0,ordinary,ordinary,1,0
"16,093",0,ordinary,ordinary,119,0
"16,099",0,ordinary,ordinary,101,0
"16,100",0.6931471806,ordinary,ordinary,11,0
"16,103",0,ordinary,ordinary,28,0
"16,105",0.6931471806,ordinary,ordinary,31,0
"16,109",0,ordinary,ordinary,24,0
"16,110",0,ordinary,ordinary,16,0
"16,112",0.6931471806,ordinary,ordinary,101,0
"16,114",1.5126056839,ordinary,ordinary,154,0
"16,117",0,ordinary,ordinary,66,1
"16,118",3.7648088173,ordinary,ordinary,134,0
"16,124",0,ordinary,ordinary,11,0
"16,126",0.6931471806,ordinary,ordinary,31,0
"16,133",0,ordinary,ordinary,12,0
"16,134",0,ordinary,ordinary,21,0
"16,136",0,ordinary,ordinary,10,0
"16,137",0,ordinary,ordinary,31,0
"16,138",0,ordinary,ordinary,101,0
"16,139",5.4838004473,top_5_10,outstanding,316,0
"16,142",0.6931471806,ordinary,ordinary,9,0
"16,143",0,ordinary,ordinary,119,0
"16,144",0,ordinary,ordinary,7,0
"16,146",0.5982695886,ordinary,ordinary,111,0
"16,149",0,ordinary,ordinary,23,0
"16,152",0.6931471806,top_10_15,outstanding,160,0
"16,154",4.1556074077,top_5_10,outstanding,306,2
"16,157",0,ordinary,ordinary,31,0
"16,162",0.6931471806,ordinary,ordinary,41,0
"16,165",0.6931471806,ordinary,ordinary,56,0
"16,166",0,ordinary,ordinary,9,0
"16,171",2.8075614901,ordinary,ordinary,81,1
"16,172",0,ordinary,ordinary,1,0
"16,173",0,ordinary,ordinary,26,0
"16,175",0,ordinary,ordinary,14,0
"16,177",0,ordinary,ordinary,101,0
"16,180",0,ordinary,ordinary,78,0
"16,181",4.1323919934,top_5_10,outstanding,302,0
"16,183",0.6931471806,ordinary,ordinary,34,0
"16,185",0.6931471806,ordinary,ordinary,103,0
"16,186",0,ordinary,ordinary,7,0
"16,189",0.6931471806,ordinary,ordinary,93,0
"16,191",0.6931471806,ordinary,ordinary,101,0
"16,194",0.6931471806,ordinary,ordinary,6,0
"16,195",0.6931471806,top_10_15,outstanding,163,0
"16,196",5.1954745422,top_10_15,outstanding,203,0
"16,197",0,ordinary,ordinary,16,0
"16,199",0,ordinary,ordinary,36,1
"16,200",0.6931471806,ordinary,ordinary,31,0
"16,202",4.276666119,top_10_15,outstanding,188,1
"16,203",0,ordinary,ordinary,11,0
"16,204",0,ordinary,ordinary,16,0
"16,207",0,ordinary,ordinary,103,0
"16,208",1.7917594692,ordinary,ordinary,130,0
"16,211",0,ordinary,ordinary,101,0
"16,212",2.0253262208,ordinary,ordinary,101,0
"16,215",5.2934340849,ordinary,ordinary,45,0
"16,216",0.6931471806,ordinary,ordinary,16,0
"16,217",1.3862943611,ordinary,ordinary,113,0
"16,221",1.0986122887,ordinary,ordinary,150,0
"16,226",0.6931471806,ordinary,ordinary,36,0
"16,227",12.1682032375,top_5,outstanding,"4,394",42
"16,230",0.6931471806,ordinary,ordinary,1,0
"16,233",2.6580893302,ordinary,ordinary,68,0
"16,235",0.6931471806,ordinary,ordinary,36,1
"16,238",0,ordinary,ordinary,131,0
"16,242",6.7582662491,top_5,outstanding,563,8
"16,243",1.2554823252,top_10_15,outstanding,176,1
"16,247",0,ordinary,ordinary,3,0
"16,248",1.5990147122,ordinary,ordinary,143,0
"16,249",0.6931471806,ordinary,ordinary,156,1
"16,258",2.0511250355,ordinary,ordinary,131,0
"16,260",0,ordinary,ordinary,14,0
"16,263",0,ordinary,ordinary,118,0
"16,267",2.3419942522,top_10_15,outstanding,188,0
"16,271",0,ordinary,ordinary,6,0
"16,273",0.6931471806,ordinary,ordinary,13,0
"16,274",2.1972245773,ordinary,ordinary,29,0
"16,278",0,ordinary,ordinary,6,0
"16,280",0.6365141683,ordinary,ordinary,113,0
"16,281",0,ordinary,ordinary,101,0
"16,286",0.6931471806,ordinary,ordinary,11,0
"16,288",3.1780538303,ordinary,ordinary,1,0
"16,289",3.8772623925,ordinary,ordinary,155,0
"16,291",2.3889349205,top_5_10,outstanding,228,0
"16,292",0,ordinary,ordinary,61,0
"16,296",0,ordinary,ordinary,128,0
"16,303",0.6931471806,ordinary,ordinary,21,0
"16,305",0,ordinary,ordinary,123,0
"16,306",0,ordinary,ordinary,13,0
"16,307",0,ordinary,ordinary,6,0
"16,308",0,ordinary,ordinary,101,0
"16,311",1.3862943611,ordinary,ordinary,61,0
"16,312",0.6931471806,ordinary,ordinary,11,0
"16,315",0,ordinary,ordinary,6,0
"16,319",0.964962923,top_10_15,outstanding,175,0
"16,321",0.6931471806,ordinary,ordinary,14,0
"16,324",0,ordinary,ordinary,101,0
"16,325",0.6931471806,ordinary,ordinary,1,0
"16,326",0,ordinary,ordinary,81,0
"16,327",0.6931471806,ordinary,ordinary,116,0
"16,328",0,ordinary,ordinary,101,0
"16,329",0.6931471806,ordinary,ordinary,11,0
"16,331",1.0986122887,ordinary,ordinary,66,1
"16,335",2.2459520807,ordinary,ordinary,61,0
"16,336",2.9815163751,top_5_10,outstanding,213,0
"16,337",1.3862943611,ordinary,ordinary,101,0
"16,341",0.6931471806,ordinary,ordinary,101,0
"16,350",0,ordinary,ordinary,11,0
"16,351",0.6931471806,ordinary,ordinary,6,0
"16,352",0,ordinary,ordinary,8,0
"16,355",0,ordinary,ordinary,8,0
"16,356",0,ordinary,ordinary,6,0
"16,357",4.6026524946,top_10_15,outstanding,199,2
"16,361",0.6931471806,ordinary,ordinary,101,0
"16,362",0.6931471806,ordinary,ordinary,128,0
"16,367",1.3862943611,ordinary,ordinary,28,0
"16,368",0.5623351446,top_10_15,outstanding,168,0
"16,369",0.6931471806,ordinary,ordinary,101,0
"16,371",0.6931471806,ordinary,ordinary,13,0
"16,372",0.6931471806,ordinary,ordinary,26,0
"16,374",0,ordinary,ordinary,11,0
"16,376",0,ordinary,ordinary,6,0
"16,378",0,ordinary,ordinary,123,0
"16,379",0,ordinary,ordinary,106,0
"16,381",0,ordinary,ordinary,6,0
"16,382",5.308481381,ordinary,ordinary,130,0
"16,384",0,ordinary,ordinary,11,0
"16,387",0,ordinary,ordinary,111,0
"16,388",0.6931471806,ordinary,ordinary,13,0
"16,389",0.6931471806,ordinary,ordinary,116,0
"16,390",0.6931471806,ordinary,ordinary,1,0
"16,391",0.6931471806,ordinary,ordinary,9,0
"16,392",0,ordinary,ordinary,121,0
"16,394",10.6768112148,top_5,outstanding,"11,647",70
"16,395",0,ordinary,ordinary,101,0
"16,397",0,ordinary,ordinary,101,0
"16,398",0.6931471806,ordinary,ordinary,128,0
"16,399",0,ordinary,ordinary,26,0
"16,401",1.2424533249,ordinary,ordinary,51,0
"16,407",0,ordinary,ordinary,31,0
"16,408",2.7350812083,top_5_10,outstanding,301,0
"16,410",1.0986122887,ordinary,ordinary,109,0
"16,412",1.7917594692,ordinary,ordinary,78,0
"16,415",0,ordinary,ordinary,16,0
"16,416",1.3862943611,ordinary,ordinary,51,0
"16,417",0,ordinary,ordinary,11,0
"16,418",0.6931471806,ordinary,ordinary,118,0
"16,422",1.7630645224,top_5_10,outstanding,230,0
"16,423",0,ordinary,ordinary,114,0
"16,425",1.5126056839,ordinary,ordinary,38,0
"16,428",0,ordinary,ordinary,9,0
"16,429",0.6931471806,top_5_10,outstanding,324,1
"16,430",1.0397207708,ordinary,ordinary,126,0
"16,435",0,ordinary,ordinary,9,0
"16,437",2.6706004511,top_10_15,outstanding,170,0
"16,440",2.8118601593,top_5_10,outstanding,219,0
"16,442",0.6931471806,ordinary,ordinary,101,0
"16,446",0,ordinary,ordinary,101,0
"16,447",2.3845815168,ordinary,ordinary,136,0
"16,450",0,ordinary,ordinary,11,0
"16,452",0,ordinary,ordinary,1,0
"16,455",0.6931471806,ordinary,ordinary,23,0
"16,457",0.6931471806,ordinary,ordinary,113,0
"16,461",0.6931471806,ordinary,ordinary,43,0
"16,463",0,ordinary,ordinary,6,0
"16,465",0,ordinary,ordinary,26,0
"16,467",0,ordinary,ordinary,101,0
"16,474",1.0986122887,ordinary,ordinary,136,1
"16,476",0.6931471806,ordinary,ordinary,21,0
"16,480",1.0986122887,ordinary,ordinary,66,0
"16,482",0,ordinary,ordinary,11,0
"16,485",0.6931471806,ordinary,ordinary,153,0
"16,487",2.465286569,ordinary,ordinary,141,0
"16,490",0,ordinary,ordinary,21,0
"16,491",0.6931471806,ordinary,ordinary,7,0
"16,492",5.7465183083,top_5_10,outstanding,223,1
"16,494",1.346023334,ordinary,ordinary,116,0
"16,496",0.6931471806,ordinary,ordinary,116,0
"16,497",1.0986122887,ordinary,ordinary,33,0
"16,498",3.8095508441,top_10_15,outstanding,186,0
"16,501",6.0547178256,top_5_10,outstanding,215,1
"16,502",0,ordinary,ordinary,121,0
"16,503",2.9965223833,top_10_15,outstanding,184,0
"16,504",0,ordinary,ordinary,6,0
"16,510",3.5930179164,top_10_15,outstanding,171,0
"16,511",0,ordinary,ordinary,30,0
"16,512",0,ordinary,ordinary,13,0
"16,515",1.3862943611,ordinary,ordinary,45,1
"16,516",0.6931471806,ordinary,ordinary,16,0
"16,517",0,ordinary,ordinary,6,0
"16,520",0.6931471806,ordinary,ordinary,29,0
"16,522",0.6931471806,ordinary,ordinary,153,0
"16,524",0,ordinary,ordinary,6,0
"16,525",0,ordinary,ordinary,101,0
"16,527",0,ordinary,ordinary,111,0
"16,529",0,ordinary,ordinary,18,0
"16,532",0,ordinary,ordinary,6,0
"16,536",6.8526488819,top_5_10,outstanding,332,2
"16,537",1.7480673485,ordinary,ordinary,11,0
"16,540",0,ordinary,ordinary,16,0
"16,541",0,ordinary,ordinary,51,0
"16,543",0.6931471806,ordinary,ordinary,121,0
"16,544",0,ordinary,ordinary,111,0
"16,546",0.6931471806,ordinary,ordinary,101,0
"16,547",0.6931471806,ordinary,ordinary,113,0
"16,548",0.6931471806,ordinary,ordinary,18,0
"16,551",0,ordinary,ordinary,21,0
"16,555",0.6931471806,ordinary,ordinary,101,0
"16,556",0,ordinary,ordinary,138,0
"16,557",2.5285106618,ordinary,ordinary,116,0
"16,560",0,ordinary,ordinary,38,0
"16,561",0.6931471806,ordinary,ordinary,106,0
"16,564",0.6931471806,ordinary,ordinary,51,0
"16,566",0,ordinary,ordinary,1,0
"16,567",0,ordinary,ordinary,16,0
"16,570",1.5047882837,ordinary,ordinary,123,0
"16,574",1.7721393884,ordinary,ordinary,106,1
"16,575",2.1972245773,ordinary,ordinary,138,0
"16,576",0.6931471806,ordinary,ordinary,111,0
"16,580",0.6931471806,ordinary,ordinary,101,0
"16,581",1.3862943611,ordinary,ordinary,101,0
"16,582",6.167531445,ordinary,ordinary,122,0
"16,583",5.3754967738,top_5_10,outstanding,272,0
"16,585",0,ordinary,ordinary,101,0
"16,586",0.6931471806,ordinary,ordinary,111,0
"16,588",0,top_5_10,outstanding,371,0
"16,591",1.3862943611,ordinary,ordinary,101,0
"16,592",0.6931471806,ordinary,ordinary,16,0
"16,594",0,ordinary,ordinary,14,0
"16,598",0.6931471806,ordinary,ordinary,11,0
"16,600",0,ordinary,ordinary,128,0
"16,603",0,ordinary,ordinary,126,0
"16,604",0,ordinary,ordinary,1,0
"16,606",0.6931471806,ordinary,ordinary,101,0
"16,612",1.3296613489,ordinary,ordinary,101,0
"16,613",0,ordinary,ordinary,101,0
"16,621",0,ordinary,ordinary,101,0
"16,624",1.3862943611,ordinary,ordinary,101,0
"16,628",0.6931471806,ordinary,ordinary,116,0
"16,631",0.6931471806,ordinary,ordinary,101,0
"16,635",0,ordinary,ordinary,103,0
"16,637",0,ordinary,ordinary,101,0
"16,639",0.6931471806,ordinary,ordinary,101,0
"16,643",0,ordinary,ordinary,133,0
"16,646",0,ordinary,ordinary,1,0
"16,647",0,ordinary,ordinary,101,0
"16,652",1.3862943611,ordinary,ordinary,60,0
"16,653",0,top_5_10,outstanding,248,0
"16,654",0.6931471806,ordinary,ordinary,1,0
"16,655",1.1437083894,top_5_10,outstanding,214,1
"16,658",0,ordinary,ordinary,108,0
"16,661",1.735126457,top_10_15,outstanding,190,0
"16,664",0,ordinary,ordinary,101,0
"16,672",1.7753427106,top_10_15,outstanding,185,0
"16,673",0,ordinary,ordinary,101,0
"16,676",7.9471270842,top_5,outstanding,737,0
"16,678",0.6931471806,ordinary,ordinary,6,0
"16,681",0,ordinary,ordinary,128,0
"16,682",0,ordinary,ordinary,106,0
"16,683",6.9157720669,top_5_10,outstanding,361,0
"16,688",0,ordinary,ordinary,121,0
"16,689",0,ordinary,ordinary,6,0
"16,694",0,ordinary,ordinary,131,0
"16,697",0,ordinary,ordinary,110,0
"16,701",0.6931471806,ordinary,ordinary,124,0
"16,707",0.673011667,ordinary,ordinary,30,0
"16,709",0,ordinary,ordinary,26,0
"16,711",0,ordinary,ordinary,19,0
"16,716",1.0986122887,ordinary,ordinary,6,0
"16,718",0.6931471806,ordinary,ordinary,13,0
"16,719",1.0888999753,top_5_10,outstanding,215,0
"16,720",0,ordinary,ordinary,9,0
"16,721",0.6931471806,ordinary,ordinary,11,0
"16,722",0,ordinary,ordinary,18,0
"16,723",1.3040114826,top_10_15,outstanding,201,0
"16,724",0,ordinary,ordinary,46,0
"16,727",0,ordinary,ordinary,4,0
"16,729",0,ordinary,ordinary,116,0
"16,733",1.3862943611,ordinary,ordinary,51,0
"16,736",0,ordinary,ordinary,11,0
"16,742",0.6931471806,ordinary,ordinary,18,0
"16,748",1.0114042647,top_10_15,outstanding,171,0
"16,750",0,ordinary,ordinary,13,0
"16,752",0,ordinary,ordinary,121,0
"16,753",0,ordinary,ordinary,103,0
"16,754",0.6931471806,ordinary,ordinary,103,0
"16,757",0,ordinary,ordinary,123,0
"16,758",0.6931471806,ordinary,ordinary,6,0
"16,761",0.6931471806,ordinary,ordinary,11,0
"16,762",0.6931471806,ordinary,ordinary,101,0
"16,763",0,ordinary,ordinary,103,0
"16,768",0,ordinary,ordinary,11,0
"16,769",1.5126056839,ordinary,ordinary,31,0
"16,771",0,ordinary,ordinary,46,0
"16,778",2.2799318881,ordinary,ordinary,126,0
"16,782",0,ordinary,ordinary,21,0
"16,783",0,top_5_10,outstanding,216,0
"16,784",0.6931471806,ordinary,ordinary,26,0
"16,785",5.8046008431,ordinary,ordinary,153,1
"16,786",0,ordinary,ordinary,101,0
"16,787",0,ordinary,ordinary,101,0
"16,789",0,ordinary,ordinary,14,0
"16,791",0,ordinary,ordinary,3,0
"16,796",6.4733089196,top_10_15,outstanding,161,5
"16,799",0.673011667,ordinary,ordinary,18,0
"16,801",1.0986122887,ordinary,ordinary,43,0
"16,802",0,ordinary,ordinary,31,0
"16,803",1.9486295057,ordinary,ordinary,103,0
