"id_user","count_you_usage","category","class","class2"
"39,516",3,top_50_100,ordinary,ordinary
"39,518",13,top_10_15,top_10_15,outstanding
"39,519",9,top_10_15,top_10_15,outstanding
"39,529",1,top_50_100,ordinary,ordinary
"39,530",1,top_50_100,ordinary,ordinary
"39,533",1,top_35_40,ordinary,ordinary
"39,545",1,top_50_100,ordinary,ordinary
"39,547",1,top_50_100,ordinary,ordinary
"39,551",1,top_50_100,ordinary,ordinary
"39,556",2,top_10_15,top_10_15,outstanding
"39,557",5,top_50_100,ordinary,ordinary
"39,560",7,top_40_45,ordinary,ordinary
"39,562",7,top_50_100,ordinary,ordinary
"39,566",1,top_40_45,ordinary,ordinary
"39,570",1,top_50_100,ordinary,ordinary
"39,572",3,top_20_25,ordinary,ordinary
"39,574",8,top_30_35,ordinary,ordinary
"39,576",1,top_50_100,ordinary,ordinary
"39,578",2,top_50_100,ordinary,ordinary
"39,581",1,top_20_25,ordinary,ordinary
"39,587",1,top_50_100,ordinary,ordinary
"39,593",3,top_50_100,ordinary,ordinary
"39,598",3,top_50_100,ordinary,ordinary
"39,600",3,top_20_25,ordinary,ordinary
"39,605",2,top_50_100,ordinary,ordinary
"39,612",2,top_50_100,ordinary,ordinary
"39,619",6,top_45_50,ordinary,ordinary
"39,633",1,top_50_100,ordinary,ordinary
"39,634",1,top_20_25,ordinary,ordinary
"39,648",4,top_15_20,ordinary,ordinary
"39,649",6,top_40_45,ordinary,ordinary
"39,650",8,top_10_15,top_10_15,outstanding
"39,653",19,top_25_30,ordinary,ordinary
"39,654",10,top_35_40,ordinary,ordinary
"39,660",5,top_50_100,ordinary,ordinary
"39,662",13,top_10_15,top_10_15,outstanding
"39,664",1,top_50_100,ordinary,ordinary
"39,668",1,top_50_100,ordinary,ordinary
"39,671",7,top_30_35,ordinary,ordinary
"39,678",7,top_5_10,top_5_10,outstanding
"39,682",5,top_45_50,ordinary,ordinary
"39,685",3,top_50_100,ordinary,ordinary
"39,692",1,top_50_100,ordinary,ordinary
"39,697",2,top_25_30,ordinary,ordinary
"39,705",3,top_15_20,ordinary,ordinary
"39,711",3,top_50_100,ordinary,ordinary
"39,713",3,top_50_100,ordinary,ordinary
"39,716",4,top_20_25,ordinary,ordinary
"39,721",4,top_50_100,ordinary,ordinary
"39,722",11,top_10_15,top_10_15,outstanding
"39,724",1,top_50_100,ordinary,ordinary
"39,727",1,top_20_25,ordinary,ordinary
"39,731",2,top_50_100,ordinary,ordinary
"39,732",1,top_5_10,top_5_10,outstanding
"39,738",2,top_35_40,ordinary,ordinary
"39,740",2,top_10_15,top_10_15,outstanding
"39,742",3,top_35_40,ordinary,ordinary
"39,750",1,top_20_25,ordinary,ordinary
"39,755",1,top_50_100,ordinary,ordinary
"39,756",3,top_15_20,ordinary,ordinary
"39,758",1,top_20_25,ordinary,ordinary
"39,762",72,top_5,top_5,outstanding
"39,764",2,top_50_100,ordinary,ordinary
"39,770",4,top_25_30,ordinary,ordinary
"39,778",3,top_50_100,ordinary,ordinary
"39,781",2,top_50_100,ordinary,ordinary
"39,790",1,top_20_25,ordinary,ordinary
"39,791",2,top_30_35,ordinary,ordinary
"39,793",4,top_30_35,ordinary,ordinary
"39,799",5,top_10_15,top_10_15,outstanding
"39,807",1,top_50_100,ordinary,ordinary
"39,809",3,top_40_45,ordinary,ordinary
"39,810",2,top_50_100,ordinary,ordinary
"39,812",1,top_25_30,ordinary,ordinary
"39,815",9,top_5_10,top_5_10,outstanding
"39,816",2,top_35_40,ordinary,ordinary
"39,823",2,top_50_100,ordinary,ordinary
"39,824",2,top_20_25,ordinary,ordinary
"39,825",16,top_35_40,ordinary,ordinary
"39,826",7,top_10_15,top_10_15,outstanding
"39,830",5,top_35_40,ordinary,ordinary
"39,834",3,top_50_100,ordinary,ordinary
"39,840",14,top_50_100,ordinary,ordinary
"39,842",3,top_25_30,ordinary,ordinary
"39,843",5,top_15_20,ordinary,ordinary
"39,849",39,top_5,top_5,outstanding
"39,851",9,top_50_100,ordinary,ordinary
"39,852",12,top_5_10,top_5_10,outstanding
"39,856",3,top_50_100,ordinary,ordinary
"39,864",2,top_20_25,ordinary,ordinary
"39,871",2,top_50_100,ordinary,ordinary
"39,872",13,top_35_40,ordinary,ordinary
"39,877",2,top_50_100,ordinary,ordinary
"39,880",3,top_50_100,ordinary,ordinary
"39,885",3,top_50_100,ordinary,ordinary
"39,886",28,top_5_10,top_5_10,outstanding
"39,887",1,top_20_25,ordinary,ordinary
"39,888",1,top_50_100,ordinary,ordinary
"39,890",1,top_20_25,ordinary,ordinary
"39,892",2,top_50_100,ordinary,ordinary
"39,896",1,top_50_100,ordinary,ordinary
"39,897",1,top_50_100,ordinary,ordinary
"39,900",1,top_50_100,ordinary,ordinary
"39,901",1,top_15_20,ordinary,ordinary
"39,907",3,top_30_35,ordinary,ordinary
"39,911",1,top_50_100,ordinary,ordinary
"39,912",1,top_50_100,ordinary,ordinary
"39,913",2,top_50_100,ordinary,ordinary
"39,915",4,top_5_10,top_5_10,outstanding
"39,917",10,top_35_40,ordinary,ordinary
"39,918",1,top_50_100,ordinary,ordinary
"39,920",12,top_10_15,top_10_15,outstanding
"39,922",2,top_25_30,ordinary,ordinary
"39,929",54,top_5_10,top_5_10,outstanding
"39,931",9,top_20_25,ordinary,ordinary
"39,942",2,top_50_100,ordinary,ordinary
"39,950",6,top_45_50,ordinary,ordinary
"39,953",34,top_5,top_5,outstanding
"39,954",1,top_45_50,ordinary,ordinary
"39,962",1,top_50_100,ordinary,ordinary
"39,963",4,top_50_100,ordinary,ordinary
"39,971",1,top_50_100,ordinary,ordinary
"39,974",2,top_50_100,ordinary,ordinary
"39,979",5,top_50_100,ordinary,ordinary
"39,983",4,top_10_15,top_10_15,outstanding
"39,984",1,top_20_25,ordinary,ordinary
"39,989",7,top_10_15,top_10_15,outstanding
"39,991",3,top_50_100,ordinary,ordinary
"40,000",6,top_10_15,top_10_15,outstanding
"40,002",1,top_10_15,top_10_15,outstanding
"40,016",3,top_50_100,ordinary,ordinary
"40,021",1,top_20_25,ordinary,ordinary
"40,024",1,top_20_25,ordinary,ordinary
"40,031",4,top_35_40,ordinary,ordinary
"40,053",1,top_50_100,ordinary,ordinary
"40,055",1,top_35_40,ordinary,ordinary
"40,071",2,top_35_40,ordinary,ordinary
"40,074",1,top_30_35,ordinary,ordinary
"40,078",1,top_35_40,ordinary,ordinary
"40,079",3,top_50_100,ordinary,ordinary
"40,080",2,top_45_50,ordinary,ordinary
"40,085",1,top_40_45,ordinary,ordinary
"40,087",3,top_35_40,ordinary,ordinary
"40,088",1,top_25_30,ordinary,ordinary
"40,090",3,top_10_15,top_10_15,outstanding
"40,102",17,top_10_15,top_10_15,outstanding
"40,103",18,top_35_40,ordinary,ordinary
"40,104",1,top_50_100,ordinary,ordinary
"40,106",2,top_35_40,ordinary,ordinary
"40,111",1,top_50_100,ordinary,ordinary
"40,115",2,top_50_100,ordinary,ordinary
"40,119",17,top_10_15,top_10_15,outstanding
"40,130",14,top_5_10,top_5_10,outstanding
"40,141",110,top_5,top_5,outstanding
"40,146",4,top_30_35,ordinary,ordinary
"40,152",2,top_5_10,top_5_10,outstanding
"40,157",15,top_5_10,top_5_10,outstanding
"40,169",1,top_20_25,ordinary,ordinary
"40,170",4,top_50_100,ordinary,ordinary
"40,173",1,top_50_100,ordinary,ordinary
"40,178",3,top_50_100,ordinary,ordinary
"40,180",1,top_50_100,ordinary,ordinary
"40,188",9,top_20_25,ordinary,ordinary
"40,189",3,top_50_100,ordinary,ordinary
"40,191",2,top_50_100,ordinary,ordinary
"40,195",2,top_50_100,ordinary,ordinary
"40,198",1,top_50_100,ordinary,ordinary
"40,201",22,top_5_10,top_5_10,outstanding
"40,203",1,top_50_100,ordinary,ordinary
"40,208",3,top_50_100,ordinary,ordinary
"40,216",4,top_30_35,ordinary,ordinary
"40,219",5,top_15_20,ordinary,ordinary
"40,227",1,top_40_45,ordinary,ordinary
"40,231",2,top_50_100,ordinary,ordinary
"40,239",317,top_5,top_5,outstanding
"40,242",21,top_15_20,ordinary,ordinary
"40,245",3,top_50_100,ordinary,ordinary
"40,251",3,top_30_35,ordinary,ordinary
"40,262",13,top_35_40,ordinary,ordinary
"40,273",1,top_50_100,ordinary,ordinary
"40,274",17,top_50_100,ordinary,ordinary
"40,277",1,top_50_100,ordinary,ordinary
"40,278",2,top_50_100,ordinary,ordinary
"40,282",52,top_5,top_5,outstanding
"40,284",1,top_45_50,ordinary,ordinary
"40,285",3,top_50_100,ordinary,ordinary
"40,287",2,top_50_100,ordinary,ordinary
"40,293",4,top_50_100,ordinary,ordinary
"40,296",23,top_5_10,top_5_10,outstanding
"40,299",349,top_5,top_5,outstanding
"40,302",1,top_50_100,ordinary,ordinary
"40,303",30,top_35_40,ordinary,ordinary
"40,306",3,top_45_50,ordinary,ordinary
"40,309",1,top_15_20,ordinary,ordinary
"40,312",5,top_15_20,ordinary,ordinary
"40,313",1,top_50_100,ordinary,ordinary
"40,317",3,top_50_100,ordinary,ordinary
"40,323",1,top_45_50,ordinary,ordinary
"40,326",1,top_45_50,ordinary,ordinary
"40,328",2,top_50_100,ordinary,ordinary
"40,330",2,top_40_45,ordinary,ordinary
"40,332",1,top_45_50,ordinary,ordinary
"40,333",1,top_50_100,ordinary,ordinary
"40,345",1,top_30_35,ordinary,ordinary
"40,346",2,top_50_100,ordinary,ordinary
"40,347",85,top_5,top_5,outstanding
"40,350",1,top_15_20,ordinary,ordinary
"40,351",8,top_10_15,top_10_15,outstanding
"40,352",5,top_20_25,ordinary,ordinary
"40,356",1,top_35_40,ordinary,ordinary
"40,360",3,top_35_40,ordinary,ordinary
"40,369",114,top_5,top_5,outstanding
"40,377",5,top_35_40,ordinary,ordinary
"40,382",1,top_45_50,ordinary,ordinary
"40,386",2,top_50_100,ordinary,ordinary
"40,387",1,top_10_15,top_10_15,outstanding
"40,392",1,top_45_50,ordinary,ordinary
"40,400",40,top_20_25,ordinary,ordinary
"40,402",3,top_10_15,top_10_15,outstanding
"40,408",1,top_40_45,ordinary,ordinary
"40,416",1,top_30_35,ordinary,ordinary
"40,417",45,top_5,top_5,outstanding
"40,429",2,top_50_100,ordinary,ordinary
"40,434",2,top_10_15,top_10_15,outstanding
"40,443",3,top_30_35,ordinary,ordinary
"40,445",15,top_10_15,top_10_15,outstanding
"40,451",1,top_50_100,ordinary,ordinary
"40,453",1,top_50_100,ordinary,ordinary
"40,456",3,top_50_100,ordinary,ordinary
"40,459",1,top_50_100,ordinary,ordinary
"40,472",3,top_5_10,top_5_10,outstanding
"40,477",11,top_40_45,ordinary,ordinary
"40,479",9,top_45_50,ordinary,ordinary
"40,480",6,top_45_50,ordinary,ordinary
"40,490",2,top_20_25,ordinary,ordinary
"40,491",1,top_20_25,ordinary,ordinary
"40,495",25,top_20_25,ordinary,ordinary
"40,498",1,top_50_100,ordinary,ordinary
"40,499",3,top_40_45,ordinary,ordinary
"40,524",3,top_10_15,top_10_15,outstanding
"40,526",1,top_50_100,ordinary,ordinary
"40,528",4,top_50_100,ordinary,ordinary
"40,535",12,top_35_40,ordinary,ordinary
"40,543",1,top_50_100,ordinary,ordinary
"40,544",34,top_5,top_5,outstanding
"40,555",2,top_50_100,ordinary,ordinary
"40,557",2,top_50_100,ordinary,ordinary
"40,567",1,top_50_100,ordinary,ordinary
"40,570",2,top_30_35,ordinary,ordinary
"40,571",1,top_10_15,top_10_15,outstanding
"40,581",1,top_40_45,ordinary,ordinary
"40,584",93,top_5,top_5,outstanding
"40,588",10,top_50_100,ordinary,ordinary
"40,600",1,top_40_45,ordinary,ordinary
"40,603",5,top_50_100,ordinary,ordinary
"40,604",20,top_5,top_5,outstanding
"40,606",3,top_20_25,ordinary,ordinary
"40,607",12,top_35_40,ordinary,ordinary
"40,615",7,top_40_45,ordinary,ordinary
"40,616",1,top_45_50,ordinary,ordinary
"40,619",4,top_20_25,ordinary,ordinary
"40,621",1,top_30_35,ordinary,ordinary
"40,622",1,top_15_20,ordinary,ordinary
"40,623",2,top_35_40,ordinary,ordinary
"40,624",2,top_40_45,ordinary,ordinary
"40,630",32,top_5,top_5,outstanding
"40,631",1,top_50_100,ordinary,ordinary
"40,633",4,top_10_15,top_10_15,outstanding
"40,637",20,top_5,top_5,outstanding
"40,642",2,top_20_25,ordinary,ordinary
"40,650",58,top_5_10,top_5_10,outstanding
"40,651",2,top_25_30,ordinary,ordinary
"40,657",1,top_35_40,ordinary,ordinary
"40,659",5,top_30_35,ordinary,ordinary
"40,660",1,top_50_100,ordinary,ordinary
"40,664",5,top_25_30,ordinary,ordinary
"40,667",4,top_35_40,ordinary,ordinary
"40,668",3,top_15_20,ordinary,ordinary
"40,672",20,top_30_35,ordinary,ordinary
"40,675",7,top_20_25,ordinary,ordinary
"40,677",21,top_5,top_5,outstanding
"40,682",2,top_50_100,ordinary,ordinary
"40,689",1,top_50_100,ordinary,ordinary
"40,697",3,top_30_35,ordinary,ordinary
"40,699",1,top_5_10,top_5_10,outstanding
"40,702",20,top_5,top_5,outstanding
"40,704",2,top_20_25,ordinary,ordinary
"40,715",1,top_15_20,ordinary,ordinary
"40,717",1,top_35_40,ordinary,ordinary
"40,719",33,top_5_10,top_5_10,outstanding
"40,726",2,top_50_100,ordinary,ordinary
"40,729",55,top_5,top_5,outstanding
"40,730",11,top_5_10,top_5_10,outstanding
"40,735",1,top_50_100,ordinary,ordinary
"40,737",7,top_15_20,ordinary,ordinary
"40,742",1,top_50_100,ordinary,ordinary
"40,743",10,top_20_25,ordinary,ordinary
"40,750",5,top_50_100,ordinary,ordinary
"40,751",3,top_5_10,top_5_10,outstanding
"40,762",2,top_15_20,ordinary,ordinary
"40,771",2,top_50_100,ordinary,ordinary
"40,779",2,top_50_100,ordinary,ordinary
"40,783",3,top_25_30,ordinary,ordinary
"40,785",3,top_50_100,ordinary,ordinary
"40,788",1,top_50_100,ordinary,ordinary
"40,791",1,top_45_50,ordinary,ordinary
"40,796",1,top_40_45,ordinary,ordinary
"40,797",1,top_30_35,ordinary,ordinary
"40,799",1,top_50_100,ordinary,ordinary
"40,804",2,top_35_40,ordinary,ordinary
"40,806",13,top_15_20,ordinary,ordinary
"40,814",1,top_50_100,ordinary,ordinary
"40,815",2,top_50_100,ordinary,ordinary
"40,816",1,top_20_25,ordinary,ordinary
"40,828",4,top_25_30,ordinary,ordinary
"40,829",3,top_15_20,ordinary,ordinary
"40,832",2,top_25_30,ordinary,ordinary
"40,834",3,top_40_45,ordinary,ordinary
"40,835",2,top_5_10,top_5_10,outstanding
"40,836",1,top_50_100,ordinary,ordinary
"40,840",1,top_40_45,ordinary,ordinary
"40,843",1,top_50_100,ordinary,ordinary
"40,846",1,top_50_100,ordinary,ordinary
"40,847",2,top_35_40,ordinary,ordinary
"40,848",4,top_30_35,ordinary,ordinary
"40,854",2,top_50_100,ordinary,ordinary
"40,856",1,top_45_50,ordinary,ordinary
"40,861",7,top_20_25,ordinary,ordinary
"40,862",1,top_50_100,ordinary,ordinary
"40,863",2,top_15_20,ordinary,ordinary
"40,869",1,top_50_100,ordinary,ordinary
"40,875",4,top_25_30,ordinary,ordinary
"40,878",4,top_30_35,ordinary,ordinary
"40,879",11,top_50_100,ordinary,ordinary
"40,880",2,top_50_100,ordinary,ordinary
"40,881",1,top_50_100,ordinary,ordinary
"40,884",2,top_35_40,ordinary,ordinary
"40,887",3,top_50_100,ordinary,ordinary
"40,893",1,top_50_100,ordinary,ordinary
"40,899",4,top_35_40,ordinary,ordinary
"40,900",8,top_50_100,ordinary,ordinary
"40,916",1,top_20_25,ordinary,ordinary
"40,917",1,top_50_100,ordinary,ordinary
"40,919",22,top_5,top_5,outstanding
"40,925",1,top_25_30,ordinary,ordinary
"40,929",19,top_5_10,top_5_10,outstanding
"40,936",23,top_40_45,ordinary,ordinary
"40,938",3,top_20_25,ordinary,ordinary
"40,939",3,top_20_25,ordinary,ordinary
"40,940",2,top_50_100,ordinary,ordinary
"40,942",1,top_20_25,ordinary,ordinary
"40,944",1,top_50_100,ordinary,ordinary
"40,948",1,top_50_100,ordinary,ordinary
"40,953",2,top_50_100,ordinary,ordinary
"40,969",1,top_50_100,ordinary,ordinary
"40,975",2,top_45_50,ordinary,ordinary
"40,978",1,top_50_100,ordinary,ordinary
"40,981",1,top_40_45,ordinary,ordinary
"40,985",5,top_40_45,ordinary,ordinary
"40,987",1,top_40_45,ordinary,ordinary
"40,989",1,top_15_20,ordinary,ordinary
"40,994",5,top_10_15,top_10_15,outstanding
"40,999",3,top_45_50,ordinary,ordinary
"41,001",3,top_40_45,ordinary,ordinary
"41,005",3,top_25_30,ordinary,ordinary
"41,009",1,top_25_30,ordinary,ordinary
"41,010",3,top_10_15,top_10_15,outstanding
"41,015",15,top_10_15,top_10_15,outstanding
"41,018",1,top_50_100,ordinary,ordinary
"41,019",8,top_5_10,top_5_10,outstanding
"41,031",7,top_50_100,ordinary,ordinary
"41,032",2,top_50_100,ordinary,ordinary
"41,034",1,top_50_100,ordinary,ordinary
"41,036",1,top_25_30,ordinary,ordinary
"41,047",1,top_20_25,ordinary,ordinary
"41,052",2,top_50_100,ordinary,ordinary
"41,055",1,top_50_100,ordinary,ordinary
"41,056",3,top_10_15,top_10_15,outstanding
"41,060",1,top_40_45,ordinary,ordinary
"41,074",2,top_50_100,ordinary,ordinary
"41,075",1,top_35_40,ordinary,ordinary
"41,078",4,top_35_40,ordinary,ordinary
"41,083",8,top_50_100,ordinary,ordinary
"41,089",1,top_50_100,ordinary,ordinary
"41,091",58,top_5,top_5,outstanding
"41,094",1,top_50_100,ordinary,ordinary
"41,098",1,top_50_100,ordinary,ordinary
"41,099",5,top_30_35,ordinary,ordinary
"41,102",13,top_5_10,top_5_10,outstanding
"41,107",1,top_20_25,ordinary,ordinary
"41,115",1,top_50_100,ordinary,ordinary
"41,118",1,top_50_100,ordinary,ordinary
"41,119",1,top_35_40,ordinary,ordinary
"41,120",1,top_50_100,ordinary,ordinary
"41,128",1,top_50_100,ordinary,ordinary
"41,129",12,top_30_35,ordinary,ordinary
"41,134",1,top_50_100,ordinary,ordinary
"41,141",1,top_15_20,ordinary,ordinary
"41,150",2,top_45_50,ordinary,ordinary
"41,153",6,top_35_40,ordinary,ordinary
"41,156",6,top_30_35,ordinary,ordinary
"41,157",3,top_50_100,ordinary,ordinary
"41,163",1,top_20_25,ordinary,ordinary
"41,168",1,top_50_100,ordinary,ordinary
"41,191",161,top_5,top_5,outstanding
"41,194",1,top_50_100,ordinary,ordinary
"41,195",1,top_50_100,ordinary,ordinary
"41,199",1,top_50_100,ordinary,ordinary
"41,205",3,top_45_50,ordinary,ordinary
"41,206",2,top_5_10,top_5_10,outstanding
"41,223",1,top_50_100,ordinary,ordinary
"41,224",7,top_40_45,ordinary,ordinary
"41,226",4,top_30_35,ordinary,ordinary
"41,227",1,top_50_100,ordinary,ordinary
"41,232",1,top_45_50,ordinary,ordinary
"41,234",3,top_50_100,ordinary,ordinary
"41,235",1,top_50_100,ordinary,ordinary
"41,238",1,top_50_100,ordinary,ordinary
"41,241",4,top_50_100,ordinary,ordinary
"41,254",1,top_50_100,ordinary,ordinary
"41,268",3,top_50_100,ordinary,ordinary
"41,270",1,top_50_100,ordinary,ordinary
"41,272",1,top_50_100,ordinary,ordinary
"41,278",1,top_50_100,ordinary,ordinary
"41,279",31,top_5,top_5,outstanding
"41,281",1,top_50_100,ordinary,ordinary
"41,289",19,top_10_15,top_10_15,outstanding
"41,302",1,top_50_100,ordinary,ordinary
"41,306",2,top_50_100,ordinary,ordinary
"41,309",1,top_30_35,ordinary,ordinary
"41,312",1,top_20_25,ordinary,ordinary
"41,320",2,top_50_100,ordinary,ordinary
"41,330",2,top_10_15,top_10_15,outstanding
"41,332",1,top_5,top_5,outstanding
"41,333",4,top_20_25,ordinary,ordinary
"41,338",1,top_50_100,ordinary,ordinary
"41,339",1,top_50_100,ordinary,ordinary
"41,343",1,top_50_100,ordinary,ordinary
"41,344",1,top_20_25,ordinary,ordinary
"41,350",1,top_10_15,top_10_15,outstanding
"41,357",4,top_20_25,ordinary,ordinary
"41,358",4,top_10_15,top_10_15,outstanding
"41,359",7,top_45_50,ordinary,ordinary
"41,360",7,top_50_100,ordinary,ordinary
"41,367",6,top_45_50,ordinary,ordinary
"41,378",2,top_10_15,top_10_15,outstanding
"41,383",3,top_50_100,ordinary,ordinary
"41,388",9,top_5_10,top_5_10,outstanding
"41,398",19,top_35_40,ordinary,ordinary
"41,403",40,top_20_25,ordinary,ordinary
"41,404",5,top_35_40,ordinary,ordinary
"41,407",6,top_40_45,ordinary,ordinary
"41,418",2,top_35_40,ordinary,ordinary
"41,420",2,top_50_100,ordinary,ordinary
"41,427",1,top_50_100,ordinary,ordinary
"41,430",1,top_20_25,ordinary,ordinary
"41,431",1,top_50_100,ordinary,ordinary
"41,433",1,top_50_100,ordinary,ordinary
"41,436",5,top_40_45,ordinary,ordinary
"41,438",3,top_10_15,top_10_15,outstanding
"41,443",1,top_45_50,ordinary,ordinary
"41,446",1,top_50_100,ordinary,ordinary
"41,451",5,top_15_20,ordinary,ordinary
"41,454",3,top_35_40,ordinary,ordinary
"41,455",2,top_5_10,top_5_10,outstanding
"41,457",7,top_40_45,ordinary,ordinary
"41,458",7,top_10_15,top_10_15,outstanding
"41,459",1,top_40_45,ordinary,ordinary
"41,461",22,top_5,top_5,outstanding
"41,473",7,top_30_35,ordinary,ordinary
"41,474",3,top_50_100,ordinary,ordinary
"41,475",10,top_45_50,ordinary,ordinary
"41,489",43,top_5,top_5,outstanding
"41,496",10,top_5_10,top_5_10,outstanding
"41,499",1,top_50_100,ordinary,ordinary
"41,501",2,top_15_20,ordinary,ordinary
"41,504",1,top_50_100,ordinary,ordinary
"41,506",1,top_20_25,ordinary,ordinary
"41,515",10,top_45_50,ordinary,ordinary
"41,535",2,top_25_30,ordinary,ordinary
"41,537",7,top_10_15,top_10_15,outstanding
"41,539",3,top_35_40,ordinary,ordinary
"41,542",1,top_50_100,ordinary,ordinary
"41,544",4,top_50_100,ordinary,ordinary
"41,554",6,top_30_35,ordinary,ordinary
"41,565",9,top_30_35,ordinary,ordinary
"41,568",1,top_50_100,ordinary,ordinary
"41,574",1,top_50_100,ordinary,ordinary
"41,576",1,top_50_100,ordinary,ordinary
"41,584",1,top_50_100,ordinary,ordinary
"41,585",6,top_50_100,ordinary,ordinary
"41,599",7,top_40_45,ordinary,ordinary
"41,601",1,top_50_100,ordinary,ordinary
"41,602",12,top_10_15,top_10_15,outstanding
"41,609",1,top_50_100,ordinary,ordinary
"41,614",7,top_5_10,top_5_10,outstanding
"41,620",1,top_45_50,ordinary,ordinary
"41,627",3,top_45_50,ordinary,ordinary
"41,632",4,top_50_100,ordinary,ordinary
"41,637",1,top_50_100,ordinary,ordinary
"41,639",1,top_50_100,ordinary,ordinary
"41,646",1,top_35_40,ordinary,ordinary
"41,650",2,top_50_100,ordinary,ordinary
"41,662",5,top_30_35,ordinary,ordinary
"41,663",1,top_50_100,ordinary,ordinary
"41,668",4,top_50_100,ordinary,ordinary
"41,676",10,top_5_10,top_5_10,outstanding
"41,677",2,top_50_100,ordinary,ordinary
"41,679",1,top_50_100,ordinary,ordinary
"41,685",8,top_35_40,ordinary,ordinary
"41,701",1,top_40_45,ordinary,ordinary
"41,705",1,top_20_25,ordinary,ordinary
"41,712",1,top_25_30,ordinary,ordinary
"41,720",3,top_40_45,ordinary,ordinary
"41,721",6,top_50_100,ordinary,ordinary
"41,724",4,top_50_100,ordinary,ordinary
"41,726",2,top_50_100,ordinary,ordinary
"41,730",4,top_25_30,ordinary,ordinary
"41,732",1,top_50_100,ordinary,ordinary
"41,734",4,top_50_100,ordinary,ordinary
"41,737",1,top_50_100,ordinary,ordinary
"41,741",3,top_40_45,ordinary,ordinary
"41,742",3,top_15_20,ordinary,ordinary
"41,743",1,top_45_50,ordinary,ordinary
"41,744",2,top_15_20,ordinary,ordinary
"41,746",8,top_35_40,ordinary,ordinary
"41,748",1,top_20_25,ordinary,ordinary
"41,749",7,top_5_10,top_5_10,outstanding
"41,754",7,top_25_30,ordinary,ordinary
"41,756",26,top_30_35,ordinary,ordinary
"41,757",5,top_50_100,ordinary,ordinary
"41,768",2,top_45_50,ordinary,ordinary
"41,769",4,top_50_100,ordinary,ordinary
"41,779",7,top_25_30,ordinary,ordinary
"41,781",1,top_45_50,ordinary,ordinary
"41,787",1,top_50_100,ordinary,ordinary
"41,788",5,top_50_100,ordinary,ordinary
"41,790",1,top_50_100,ordinary,ordinary
"41,798",2,top_50_100,ordinary,ordinary
"41,816",1,top_50_100,ordinary,ordinary
"41,817",1,top_35_40,ordinary,ordinary
"41,821",2,top_10_15,top_10_15,outstanding
"41,825",8,top_50_100,ordinary,ordinary
"41,826",1,top_15_20,ordinary,ordinary
"41,827",1,top_50_100,ordinary,ordinary
"41,828",2,top_10_15,top_10_15,outstanding
"41,832",1,top_50_100,ordinary,ordinary
"41,833",1,top_15_20,ordinary,ordinary
"41,834",6,top_40_45,ordinary,ordinary
"41,835",9,top_50_100,ordinary,ordinary
"41,836",8,top_25_30,ordinary,ordinary
"41,839",54,top_5,top_5,outstanding
"41,841",1,top_50_100,ordinary,ordinary
"41,842",1,top_50_100,ordinary,ordinary
"41,843",2,top_50_100,ordinary,ordinary
"41,845",2,top_50_100,ordinary,ordinary
"41,847",2,top_15_20,ordinary,ordinary
"41,849",3,top_35_40,ordinary,ordinary
"41,852",2,top_25_30,ordinary,ordinary
"41,855",1,top_35_40,ordinary,ordinary
"41,871",2,top_50_100,ordinary,ordinary
"41,873",3,top_50_100,ordinary,ordinary
"41,874",105,top_5,top_5,outstanding
"41,875",6,top_30_35,ordinary,ordinary
"41,876",2,top_10_15,top_10_15,outstanding
"41,878",7,top_10_15,top_10_15,outstanding
"41,879",7,top_10_15,top_10_15,outstanding
"41,885",15,top_5,top_5,outstanding
"41,887",7,top_15_20,ordinary,ordinary
"41,888",3,top_40_45,ordinary,ordinary
"41,889",4,top_20_25,ordinary,ordinary
"41,893",2,top_50_100,ordinary,ordinary
"41,894",37,top_5,top_5,outstanding
"41,896",5,top_15_20,ordinary,ordinary
"41,899",1,top_25_30,ordinary,ordinary
"41,901",2,top_50_100,ordinary,ordinary
"41,902",1,top_50_100,ordinary,ordinary
"41,904",2,top_45_50,ordinary,ordinary
"41,907",1,top_50_100,ordinary,ordinary
"41,915",1,top_50_100,ordinary,ordinary
"41,916",3,top_15_20,ordinary,ordinary
"41,920",3,top_30_35,ordinary,ordinary
"41,929",9,top_35_40,ordinary,ordinary
"41,934",12,top_50_100,ordinary,ordinary
"41,936",5,top_40_45,ordinary,ordinary
"41,944",1,top_50_100,ordinary,ordinary
"41,947",1,top_50_100,ordinary,ordinary
"41,963",7,top_35_40,ordinary,ordinary
"41,966",2,top_50_100,ordinary,ordinary
"41,971",2,top_50_100,ordinary,ordinary
"41,973",1,top_50_100,ordinary,ordinary
"41,976",2,top_25_30,ordinary,ordinary
"41,989",1,top_50_100,ordinary,ordinary
"41,993",1,top_50_100,ordinary,ordinary
"41,994",17,top_10_15,top_10_15,outstanding
"41,997",4,top_40_45,ordinary,ordinary
"42,004",4,top_35_40,ordinary,ordinary
"42,006",3,top_35_40,ordinary,ordinary
"42,010",2,top_10_15,top_10_15,outstanding
"42,012",3,top_50_100,ordinary,ordinary
"42,015",2,top_50_100,ordinary,ordinary
"42,016",5,top_10_15,top_10_15,outstanding
"42,018",2,top_50_100,ordinary,ordinary
"42,020",1,top_50_100,ordinary,ordinary
"42,024",9,top_10_15,top_10_15,outstanding
"42,037",3,top_25_30,ordinary,ordinary
"42,039",1,top_50_100,ordinary,ordinary
"42,044",1,top_50_100,ordinary,ordinary
